Date,Time,RMSSD,Coverage,HF,LF
2024-03-13,00:15:00,61.929,1.004,788.502,576.788
2024-03-13,00:20:00,65.468,1.006,763.237,449.726
2024-03-13,00:25:00,61.826,1.003,689.199,685.825
2024-03-13,00:30:00,67.245,0.948,770.812,1949.317
2024-03-13,00:35:00,61.37,1.006,646.294,650.071
2024-03-13,00:40:00,60.806,1.002,684.068,464.418
2024-03-13,00:45:00,56.778,1.005,619.128,661.71
2024-03-13,00:50:00,60.128,0.997,721.542,667.314
2024-03-13,00:55:00,58.08,1.001,719.431,1119.504
2024-03-13,01:00:00,57.293,0.999,572.331,779.411
2024-03-13,01:05:00,55.472,1.002,647.514,790.994
2024-03-13,01:10:00,58.729,0.946,440.732,2383.79
2024-03-13,01:15:00,32.654,0.976,172.389,1626.477
2024-03-13,01:20:00,40.681,0.996,335.987,1945.698
2024-03-13,01:25:00,43.528,1.002,372.702,2059.8
2024-03-13,01:30:00,47.05,0.971,390.26,1472.401
2024-03-13,01:35:00,48.528,0.982,534.773,764.279
2024-03-13,01:40:00,43.608,0.996,414.867,1104.723
2024-03-13,01:45:00,42.244,1.005,414.198,764.345
2024-03-13,01:50:00,44.818,1.003,395.092,1273.349
2024-03-13,01:55:00,44.01,1.004,450.483,1128.726
2024-03-13,02:00:00,42.492,1.003,401.108,592.006
2024-03-13,02:05:00,43.51,0.895,384.261,1162.966
2024-03-13,02:10:00,58.709,0.946,717.79,2887.18
2024-03-13,02:15:00,47.736,1.005,533.567,555.475
2024-03-13,02:20:00,48.702,1.004,532.341,636.625
2024-03-13,02:25:00,50.037,1.003,461.394,1038.548
2024-03-13,02:30:00,52.184,0.96,468.256,700.245
2024-03-13,02:35:00,61.139,1.001,600.614,2983.463
2024-03-13,02:40:00,72.925,1.007,759.33,2823.716
2024-03-13,02:45:00,53.43,0.954,358.538,1256.778
2024-03-13,02:50:00,48.152,0.952,232.957,1041.366
2024-03-13,02:55:00,47.887,0.999,380.375,1524.975
2024-03-13,03:00:00,36.528,0.912,188.79,1004.755
2024-03-13,03:05:00,55.064,1.003,531.855,1438.205
2024-03-13,03:10:00,66.528,0.938,940.573,2914.653
2024-03-13,03:15:00,44.988,0.967,355.313,1339.299
2024-03-13,03:20:00,55.736,1.003,570.724,1857.159
2024-03-13,03:25:00,51.892,0.985,490.931,1990.658
2024-03-13,03:30:00,44.611,0.937,289.443,1137.737
2024-03-13,03:35:00,36.116,1.001,247.61,485.593
2024-03-13,03:40:00,38.582,1.006,234.669,400.615
2024-03-13,03:45:00,37.068,0.963,212.585,1239.638
2024-03-13,03:50:00,46.23,0.963,354.859,2374.005
2024-03-13,03:55:00,46.868,1.001,370.61,976.487
2024-03-13,04:00:00,43.925,1.006,308.412,806.837
2024-03-13,04:05:00,58.761,0.93,498.333,2568.453
2024-03-13,04:10:00,77.704,1.002,904.433,3534.022
2024-03-13,04:15:00,66.847,0.873,759.672,2022.993
2024-03-13,04:20:00,61.403,0.936,495.483,4344.872
2024-03-13,04:25:00,57.585,0.958,405.686,1478.118
2024-03-13,04:30:00,71.41,1.002,1008.075,3293.317
2024-03-13,04:35:00,74.88,0.891,909.656,2916.284
2024-03-13,04:40:00,65.716,0.97,737.606,3035.427
2024-03-13,04:45:00,47.887,0.919,318.972,2285.415
2024-03-13,04:50:00,45.009,1.006,391.624,1459.736
2024-03-13,04:55:00,48.302,0.997,559.35,1648.243
2024-03-13,05:00:00,43.111,1.002,408.339,782.638
2024-03-13,05:05:00,44.894,1.003,400.186,1319.025
2024-03-13,05:10:00,49.913,1.004,432.048,932.91
2024-03-13,05:15:00,38.841,1.004,336.773,699.394
2024-03-13,05:20:00,36.658,1.002,320.488,618.899
2024-03-13,05:25:00,34.803,1.005,279.599,927.378
2024-03-13,05:30:00,40.556,0.863,284.232,997.532
2024-03-13,05:35:00,88.976,0.962,1248.285,907.562
2024-03-13,05:40:00,71.011,0.941,938.021,1927.003
2024-03-13,05:45:00,64.364,0.969,482.727,1065.764
2024-03-13,05:50:00,71.16,0.978,797.85,1890.86
2024-03-13,05:55:00,54.739,0.943,392.773,1827.212
2024-03-13,06:00:00,75.912,0.998,873.254,1497.907
2024-03-13,06:05:00,71.535,0.965,689.015,4025.827
2024-03-13,06:10:00,64.463,0.95,685.882,1524.578
2024-03-13,06:15:00,61.437,0.962,624.481,2349.582
2024-03-13,06:20:00,43.861,0.981,337.631,1374.337
2024-03-13,06:25:00,48.581,0.956,374.212,2307.795
2024-03-13,06:30:00,65.092,0.933,837.629,1103.852
2024-03-13,06:35:00,59.111,0.879,591.758,830.374
2024-03-13,06:40:00,69.803,0.989,971.54,1590.331
2024-03-13,06:45:00,72.248,0.947,780.305,3049.029
2024-03-13,06:50:00,64.221,1.007,681.824,1851.803
2024-03-13,06:55:00,58.606,0.994,677.03,1218.949
2024-03-13,07:00:00,56.427,1.005,536.024,1254.024
2024-03-13,07:05:00,72.977,0.982,1011.203,2046.354
2024-03-13,07:10:00,71.897,0.905,615.424,1483.232
2024-03-13,07:15:00,75.752,0.873,442.491,2384.869
2024-03-14,00:50:00,91.082,0.847,943.311,1891.531
2024-03-14,00:55:00,101.213,0.835,1017.709,1489.049
2024-03-14,01:00:00,106.122,0.988,1754.202,3882.503
2024-03-14,01:05:00,96.602,1.003,1588.053,1460.39
2024-03-14,01:10:00,75.975,0.997,951.251,926.636
2024-03-14,01:15:00,75.109,1.001,970.346,418.223
2024-03-14,01:20:00,72.322,1.007,857.066,1354.191
2024-03-14,01:25:00,70.52,1.001,966.605,764.404
2024-03-14,01:30:00,73.119,1.004,1028.214,1680.37
2024-03-14,01:35:00,72.507,0.998,911.997,573.198
2024-03-14,01:40:00,70.329,1.003,851.653,832.45
2024-03-14,01:45:00,72.116,0.887,1013.741,478.456
2024-03-14,01:50:00,90.608,1.006,1290.949,4165.021
2024-03-14,01:55:00,68.287,1.004,846.041,934.29
2024-03-14,02:00:00,55.745,0.988,522.999,912.912
2024-03-14,02:05:00,64.162,0.913,511.84,1580.421
2024-03-14,02:10:00,85.982,1.006,1485.532,1000.465
2024-03-14,02:15:00,85.176,1.004,1837.521,373.932
2024-03-14,02:20:00,79.422,0.926,732.08,2868.584
2024-03-14,02:25:00,85.857,0.996,1494.399,956.033
2024-03-14,02:30:00,76.32,1.002,1241.545,915.359
2024-03-14,02:35:00,78.558,1.005,1421.812,873.056
2024-03-14,02:40:00,69.54,0.923,931.325,2668.271
2024-03-14,02:45:00,49.934,0.947,450.205,1086.292
2024-03-14,02:50:00,57.222,0.912,527.675,1535.489
2024-03-14,02:55:00,76.904,0.889,743.623,1561.205
2024-03-14,03:00:00,70.013,0.974,710.52,1779.589
2024-03-14,03:05:00,67.096,1.006,848.053,3008.221
2024-03-14,03:10:00,57.844,0.949,451.984,1659.64
2024-03-14,03:20:00,59.982,0.778,450.807,2393.699
2024-03-14,03:25:00,34.155,0.989,156.356,1035.784
2024-03-14,03:30:00,46.803,0.999,323.563,2571.891
2024-03-14,03:35:00,37.718,1.0,186.602,1401.983
2024-03-14,03:40:00,49.3,0.895,395.221,1297.868
2024-03-14,03:45:00,66.221,0.974,625.862,1818.421
2024-03-14,03:50:00,55.933,0.985,386.47,2212.619
2024-03-14,03:55:00,51.707,1.003,410.101,1353.781
2024-03-14,04:00:00,42.263,1.004,204.834,1079.529
2024-03-14,04:05:00,78.309,0.964,971.196,4977.769
2024-03-14,04:10:00,69.23,0.909,482.396,1012.342
2024-03-14,04:15:00,69.127,0.997,933.932,2329.217
2024-03-14,04:20:00,59.339,0.923,480.885,2433.349
2024-03-14,04:25:00,53.1,0.962,384.443,988.79
2024-03-14,04:30:00,59.72,1.002,665.645,1107.129
2024-03-14,04:35:00,58.349,1.007,545.928,911.816
2024-03-14,04:40:00,66.978,1.004,561.374,1142.081
2024-03-14,04:45:00,67.687,1.002,677.287,781.251
2024-03-14,04:50:00,65.538,1.004,691.778,698.045
2024-03-14,04:55:00,61.514,0.995,656.801,601.164
2024-03-14,05:00:00,62.969,0.953,509.18,1282.941
2024-03-14,05:15:00,69.704,0.96,886.782,5323.975
2024-03-14,05:20:00,93.427,0.856,1390.418,2918.79
2024-03-14,05:25:00,71.702,0.928,679.146,1972.213
2024-03-14,05:30:00,52.792,1.004,475.314,1433.531
2024-03-14,05:35:00,55.076,0.971,393.757,1527.757
2024-03-14,05:40:00,79.641,0.94,1092.353,2551.464
2024-03-14,05:45:00,69.81,1.004,775.482,1727.489
2024-03-14,05:50:00,94.71,0.874,1112.493,9602.97
2024-03-14,05:55:00,102.768,1.002,1417.371,3888.512
2024-03-14,06:00:00,92.42,0.918,830.697,3707.773
2024-03-14,06:05:00,65.115,1.002,591.774,2562.946
2024-03-14,06:10:00,102.706,0.963,1388.76,5630.997
2024-03-14,06:15:00,108.399,0.981,1868.588,6850.466
2024-03-14,06:20:00,100.868,0.985,1346.366,3047.07
2024-03-14,06:25:00,88.012,0.969,1332.004,5551.173
2024-03-14,06:30:00,49.461,0.871,376.377,1138.752
2024-03-14,06:35:00,56.939,1.003,619.468,1491.393
2024-03-14,06:40:00,72.703,0.88,732.356,2621.91
2024-03-14,06:45:00,84.779,0.952,804.131,3019.133
2024-03-14,06:50:00,81.295,0.989,1208.765,2168.936
2024-03-14,06:55:00,78.934,1.005,957.821,1661.752
2024-03-14,07:00:00,71.407,0.952,821.489,2666.821
2024-03-14,07:05:00,53.116,0.731,265.759,2032.239
2024-03-14,07:10:00,37.05,0.802,227.266,994.58
2024-03-15,00:35:00,56.458,0.844,529.858,2092.644
2024-03-15,00:40:00,67.413,0.968,921.298,2998.719
2024-03-15,00:45:00,62.591,0.938,989.949,1326.969
2024-03-15,00:50:00,59.897,1.002,1052.355,733.816
2024-03-15,00:55:00,56.154,1.006,813.103,905.075
2024-03-15,01:00:00,54.86,1.003,705.804,825.516
2024-03-15,01:05:00,62.894,0.83,632.538,1213.633
2024-03-15,01:10:00,56.917,0.913,466.919,2146.209
2024-03-15,01:15:00,49.914,0.945,442.931,1766.319
2024-03-15,01:20:00,50.892,0.825,478.469,1276.545
2024-03-15,01:25:00,52.606,0.989,603.488,1216.67
2024-03-15,01:30:00,46.735,1.003,527.085,567.25
2024-03-15,01:35:00,49.203,1.005,646.731,810.363
2024-03-15,01:40:00,51.94,1.003,632.121,750.504
2024-03-15,01:45:00,56.918,1.003,890.949,1104.231
2024-03-15,01:50:00,63.714,0.797,748.664,1634.955
2024-03-15,01:55:00,60.412,0.944,653.635,1544.279
2024-03-15,02:00:00,46.456,1.002,398.63,1232.659
2024-03-15,02:05:00,48.964,1.003,394.05,917.188
2024-03-15,02:10:00,51.273,0.996,513.939,1378.527
2024-03-15,02:15:00,49.107,1.006,408.772,1041.934
2024-03-15,02:20:00,48.152,1.003,422.514,1363.038
2024-03-15,02:25:00,48.979,1.003,417.887,815.369
2024-03-15,02:30:00,58.828,0.974,826.223,2138.703
2024-03-15,02:35:00,68.31,0.993,846.117,2406.315
2024-03-15,02:40:00,73.2,1.004,1054.295,1895.638
2024-03-15,02:45:00,63.667,0.98,696.1,1380.209
2024-03-15,02:50:00,63.203,0.882,540.126,1683.659
2024-03-15,02:55:00,70.493,0.938,965.053,2755.647
2024-03-15,03:00:00,66.54,0.959,745.164,746.231
2024-03-15,03:05:00,52.394,0.848,297.907,2033.82
2024-03-15,03:10:00,61.952,0.976,504.995,2128.669
2024-03-15,03:15:00,60.936,0.997,560.816,1648.694
2024-03-15,03:20:00,50.883,0.763,200.988,923.393
2024-03-15,03:25:00,65.669,0.823,504.48,1078.683
2024-03-15,03:30:00,66.169,0.937,702.848,1628.966
2024-03-15,03:35:00,47.301,1.002,258.783,1661.691
2024-03-15,03:40:00,66.641,0.964,639.23,2932.686
2024-03-15,03:45:00,64.158,0.837,527.271,2811.109
2024-03-15,03:50:00,49.058,0.962,306.978,1421.008
2024-03-15,03:55:00,51.859,0.909,352.687,1463.681
2024-03-15,04:00:00,35.06,0.984,169.305,1290.619
2024-03-15,04:05:00,73.727,0.921,1399.789,1212.424
2024-03-15,04:10:00,61.017,1.005,591.091,3325.161
2024-03-15,04:25:00,69.932,0.938,858.578,2735.071
2024-03-15,04:30:00,63.381,0.998,674.995,699.983
2024-03-15,05:05:00,102.992,0.943,2071.153,4430.341
2024-03-15,05:10:00,84.016,0.993,1256.244,3957.903
2024-03-15,05:15:00,84.678,0.969,1266.266,1389.115
2024-03-15,05:20:00,56.335,0.982,440.83,2489.055
2024-03-15,05:25:00,50.078,0.934,400.844,1063.051
2024-03-15,05:30:00,55.881,0.993,551.205,1634.153
2024-03-15,05:35:00,57.385,1.002,626.287,1661.527
2024-03-15,05:40:00,55.427,0.996,535.099,1267.21
2024-03-15,05:45:00,66.88,0.908,642.844,3525.279
2024-03-15,05:50:00,66.838,0.986,586.611,2674.066
2024-03-15,05:55:00,60.967,1.0,587.785,1864.644
2024-03-15,06:00:00,62.413,0.983,752.91,856.226
2024-03-15,06:05:00,77.636,0.898,1210.446,1737.197
2024-03-15,06:10:00,73.785,1.003,618.436,1740.375
2024-03-15,06:15:00,56.862,1.003,460.886,1710.232
2024-03-15,06:20:00,61.859,0.989,347.722,2832.741
2024-03-15,06:25:00,78.053,0.965,1072.783,5600.072
2024-03-15,06:30:00,76.085,1.003,1351.29,2752.054
2024-03-15,06:35:00,84.324,0.929,1280.448,2297.179
2024-03-15,06:40:00,74.791,0.938,764.646,2765.751
2024-03-15,06:45:00,70.435,0.996,922.465,2125.437
2024-03-15,06:50:00,71.296,1.003,800.689,1633.43
2024-03-15,06:55:00,76.419,0.958,974.605,2901.998
2024-03-15,07:00:00,65.209,1.005,752.346,2305.123
2024-03-15,07:05:00,57.945,0.995,585.645,1421.043
2024-03-15,07:10:00,70.433,0.886,703.533,2473.257
2024-03-15,07:15:00,57.929,0.915,578.616,2859.946
2024-03-15,07:20:00,56.512,0.923,463.529,2429.025
2024-03-16,01:20:00,56.706,0.831,614.738,1189.216
2024-03-16,01:25:00,66.662,0.881,660.39,1359.325
2024-03-16,01:30:00,66.05,0.907,679.262,842.086
2024-03-16,01:35:00,45.39,0.871,332.278,725.629
2024-03-16,01:40:00,46.426,1.002,365.864,586.706
2024-03-16,01:45:00,49.317,1.003,617.894,402.629
2024-03-16,01:50:00,48.53,1.004,519.195,367.575
2024-03-16,01:55:00,44.539,1.003,358.12,528.381
2024-03-16,02:00:00,65.59,0.843,707.878,3555.123
2024-03-16,02:05:00,59.079,0.973,631.728,1355.53
2024-03-16,02:10:00,52.388,0.952,458.302,2595.217
2024-03-16,02:15:00,49.416,0.957,473.016,4600.849
2024-03-16,02:20:00,48.599,0.949,491.572,594.661
2024-03-16,02:25:00,57.51,0.967,734.908,464.434
2024-03-16,02:30:00,54.327,0.898,681.503,570.429
2024-03-16,02:35:00,63.639,1.004,710.003,723.14
2024-03-16,02:40:00,53.082,1.005,480.37,738.187
2024-03-16,02:45:00,58.309,0.996,537.889,959.375
2024-03-16,02:50:00,57.728,1.002,499.198,794.978
2024-03-16,02:55:00,60.178,1.004,552.689,657.747
2024-03-16,03:00:00,60.571,1.004,662.191,596.396
2024-03-16,03:05:00,71.404,0.845,574.547,2122.731
2024-03-16,03:10:00,52.301,0.944,335.905,1768.811
2024-03-16,03:15:00,35.089,0.99,147.38,1560.318
2024-03-16,03:20:00,67.119,0.971,648.847,1977.363
2024-03-16,03:25:00,59.994,1.006,635.645,1548.885
2024-03-16,03:30:00,60.981,0.835,436.273,1793.029
2024-03-16,03:35:00,53.203,0.955,351.39,1677.382
2024-03-16,03:40:00,50.409,1.003,307.746,730.142
2024-03-16,03:45:00,50.129,1.005,380.842,660.189
2024-03-16,03:50:00,46.895,0.976,242.005,1487.804
2024-03-16,03:55:00,45.162,1.007,233.797,908.761
2024-03-16,04:00:00,57.595,0.879,356.244,2000.578
2024-03-16,04:05:00,74.179,0.942,854.399,1476.832
2024-03-16,04:10:00,50.649,0.925,367.578,1074.686
2024-03-16,04:15:00,55.282,0.968,411.006,1254.036
2024-03-16,04:20:00,37.706,0.944,128.095,959.889
2024-03-16,04:25:00,53.551,0.98,367.103,1810.479
2024-03-16,04:30:00,66.716,0.908,400.488,2229.139
2024-03-16,04:35:00,58.452,0.966,549.224,1203.66
2024-03-16,04:40:00,61.948,1.005,681.682,2248.054
2024-03-16,04:45:00,72.468,0.966,855.149,1216.237
2024-03-16,04:50:00,80.965,0.983,757.612,2300.607
2024-03-16,04:55:00,70.094,1.004,835.51,1729.506
2024-03-16,05:00:00,60.198,0.977,527.589,1153.318
2024-03-16,05:05:00,52.833,1.002,523.404,1071.524
2024-03-16,05:10:00,61.789,0.969,548.137,1045.692
2024-03-16,05:15:00,74.691,1.007,1001.6,632.42
2024-03-16,05:20:00,75.022,0.947,928.91,1689.316
2024-03-16,05:25:00,74.146,0.916,890.097,1599.838
2024-03-16,05:30:00,69.107,0.996,677.577,1392.644
2024-03-16,05:35:00,61.333,0.909,494.713,1027.078
2024-03-16,05:40:00,91.654,0.925,1141.02,2292.229
2024-03-16,05:45:00,83.422,1.004,964.579,2916.405
2024-03-16,05:50:00,71.588,0.954,779.134,2451.59
2024-03-16,05:55:00,55.899,0.894,336.421,1837.375
2024-03-16,06:00:00,49.634,1.005,316.684,1165.426
2024-03-16,06:05:00,62.28,0.921,651.252,2144.278
2024-03-16,06:10:00,54.483,0.929,429.5,1834.8
2024-03-16,06:15:00,74.42,0.959,1166.129,1673.324
2024-03-16,06:20:00,65.078,1.005,683.619,1206.893
2024-03-16,06:25:00,62.684,1.003,681.83,1496.386
2024-03-16,06:30:00,59.435,1.004,668.129,905.462
2024-03-16,06:35:00,65.005,0.915,830.601,1142.768
2024-03-16,06:40:00,60.719,0.945,617.682,1051.468
2024-03-16,06:45:00,53.635,1.005,384.081,781.796
2024-03-16,06:50:00,64.509,0.961,753.359,2481.325
2024-03-16,06:55:00,56.424,0.995,630.221,638.553
2024-03-16,07:00:00,59.863,0.888,522.239,2137.087
2024-03-16,07:05:00,35.957,0.95,156.818,2052.272
2024-03-16,07:10:00,52.651,0.955,398.355,1381.306
2024-03-16,07:15:00,55.393,0.937,503.977,1486.994
2024-03-16,07:20:00,64.15,0.917,687.082,1463.402
2024-03-16,07:25:00,54.248,0.882,438.232,1070.122
2024-03-16,07:30:00,73.158,0.855,727.024,2376.559
2024-03-16,07:35:00,62.404,1.004,701.332,1962.412
2024-03-16,07:40:00,55.174,0.985,404.477,1330.362
2024-03-16,07:50:00,69.405,0.952,698.216,2044.662
2024-03-16,07:55:00,55.282,1.002,444.745,1627.493
2024-03-17,00:30:00,25.473,0.922,100.838,907.525
2024-03-17,00:35:00,26.752,0.855,101.361,504.485
2024-03-17,00:40:00,39.921,0.949,226.971,1999.329
2024-03-17,00:45:00,33.489,0.944,257.384,1669.231
2024-03-17,00:50:00,29.638,1.002,167.806,444.045
2024-03-17,00:55:00,33.367,1.003,196.311,1045.369
2024-03-17,01:00:00,29.216,1.003,163.29,536.024
2024-03-17,01:05:00,31.11,1.003,148.722,714.691
2024-03-17,01:10:00,30.242,1.004,150.056,979.745
2024-03-17,01:15:00,30.926,0.979,166.418,1040.519
2024-03-17,01:20:00,45.629,0.864,299.449,2256.105
2024-03-17,01:25:00,33.391,0.93,199.627,1495.337
2024-03-17,01:30:00,34.17,1.005,181.744,1719.691
2024-03-17,01:35:00,22.948,0.989,82.64,512.246
2024-03-17,01:40:00,28.296,0.972,162.088,1134.641
2024-03-17,01:45:00,31.769,0.915,148.234,540.291
2024-03-17,01:50:00,39.083,0.852,188.488,2497.423
2024-03-17,01:55:00,37.98,0.958,175.997,1671.74
2024-03-17,02:00:00,30.747,1.003,174.603,898.583
2024-03-17,02:05:00,27.685,0.926,139.069,488.476
2024-03-17,02:10:00,36.431,0.969,219.514,1038.424
2024-03-17,02:15:00,33.488,1.002,203.502,445.243
2024-03-17,02:20:00,35.429,1.004,247.536,1097.457
2024-03-17,02:25:00,38.4,0.868,266.59,1527.551
2024-03-17,02:30:00,46.472,0.894,345.616,1259.741
2024-03-17,02:35:00,41.431,1.004,291.414,567.389
2024-03-17,02:40:00,37.122,0.937,219.768,769.382
2024-03-17,02:45:00,35.484,1.002,224.113,594.933
2024-03-17,02:50:00,33.88,1.005,210.668,722.098
2024-03-17,02:55:00,46.416,0.844,411.227,2329.101
2024-03-17,03:00:00,35.015,0.966,180.607,1751.956
2024-03-17,03:05:00,20.734,1.001,55.862,361.773
2024-03-17,03:10:00,28.502,1.004,275.413,1746.412
2024-03-17,03:15:00,34.614,0.913,210.866,1196.969
2024-03-17,03:20:00,36.569,0.851,248.986,1795.429
2024-03-17,03:25:00,45.894,0.9,316.586,1428.414
2024-03-17,03:30:00,42.788,0.88,273.768,1291.959
2024-03-17,03:35:00,40.99,0.939,195.214,2166.845
2024-03-17,03:40:00,39.464,1.004,255.128,1116.961
2024-03-17,03:45:00,33.732,1.003,182.774,534.753
2024-03-17,03:50:00,34.24,1.005,224.736,760.836
2024-03-17,03:55:00,30.953,1.002,183.81,539.731
2024-03-17,04:00:00,33.0,1.003,217.307,677.331
2024-03-17,04:05:00,34.385,1.002,235.4,730.68
2024-03-17,04:10:00,31.354,1.004,226.726,528.318
2024-03-17,04:15:00,42.863,0.804,221.529,1481.958
2024-03-17,04:20:00,43.513,0.972,216.924,1304.83
2024-03-17,04:25:00,34.222,1.003,146.0,617.842
2024-03-17,04:30:00,42.762,0.95,270.569,765.231
2024-03-17,04:35:00,35.283,0.963,198.292,1926.987
2024-03-17,04:40:00,36.265,0.93,269.378,1550.549
2024-03-17,04:45:00,48.104,1.003,437.634,1622.366
2024-03-17,04:50:00,50.308,0.923,409.654,1747.003
2024-03-17,04:55:00,46.239,0.952,473.197,1512.148
2024-03-17,05:00:00,47.805,0.859,318.513,3327.491
2024-03-17,05:05:00,50.476,1.007,343.474,2268.216
2024-03-17,05:10:00,44.095,1.003,332.849,727.849
2024-03-17,05:15:00,49.827,0.962,352.794,1736.56
2024-03-17,05:20:00,52.995,0.936,473.691,1891.744
2024-03-17,05:25:00,47.038,0.888,348.442,1650.68
2024-03-17,05:30:00,44.42,0.986,211.405,2562.217
2024-03-17,05:35:00,36.757,1.004,180.127,1990.196
2024-03-17,05:40:00,37.488,0.984,164.116,1875.454
2024-03-17,05:45:00,34.842,0.941,178.519,2761.295
2024-03-17,05:50:00,52.971,0.938,372.888,2438.731
2024-03-17,05:55:00,43.285,0.958,295.274,1992.83
2024-03-17,06:00:00,61.438,1.003,635.126,2865.296
2024-03-17,06:05:00,57.619,0.937,442.218,4757.055
2024-03-17,06:10:00,55.402,0.964,571.82,1160.894
2024-03-17,06:15:00,50.398,0.953,497.613,791.272
2024-03-17,06:20:00,65.171,0.92,715.632,2503.541
2024-03-17,06:25:00,56.173,0.975,521.261,2588.39
2024-03-17,06:30:00,52.904,1.002,537.568,890.489
2024-03-17,06:35:00,50.493,1.004,435.921,1536.762
2024-03-17,06:40:00,50.448,1.002,565.746,700.622
2024-03-17,06:45:00,60.122,1.004,697.357,1395.713
2024-03-17,06:50:00,55.994,0.939,659.866,1943.875
2024-03-17,06:55:00,54.754,0.98,499.13,2884.703
2024-03-17,07:00:00,51.574,1.005,529.169,7663.67
2024-03-17,07:05:00,47.781,1.003,242.728,2260.554
2024-03-17,07:10:00,47.547,0.973,304.677,1976.892
2024-03-17,07:15:00,63.817,0.953,719.881,1698.102
2024-03-17,07:20:00,53.951,0.914,643.042,2815.01
2024-03-17,07:25:00,50.18,0.907,444.101,2426.059
2024-03-17,07:30:00,56.214,0.96,636.452,2602.113
2024-03-17,07:35:00,59.897,0.859,632.157,1626.479
2024-03-17,07:40:00,57.41,0.938,534.191,1352.799
2024-03-17,07:45:00,69.283,0.857,772.444,2750.456
2024-03-17,07:50:00,48.639,1.005,386.751,2154.773
2024-03-17,07:55:00,53.327,0.944,373.97,1736.736
2024-03-17,08:00:00,71.919,0.944,1072.301,1816.211
2024-03-17,08:05:00,70.009,0.959,655.03,4288.353
2024-03-17,08:10:00,62.263,0.968,583.311,1800.588
2024-03-17,08:15:00,55.865,0.976,574.691,1620.792
2024-03-17,08:20:00,54.697,0.723,575.512,1041.199
2024-03-18,01:40:00,77.421,0.902,899.355,2032.791
2024-03-18,01:45:00,87.973,0.874,1654.689,932.254
2024-03-18,01:50:00,79.163,0.949,1323.867,566.458
2024-03-18,01:55:00,98.555,0.865,1813.164,3191.706
2024-03-18,02:00:00,91.445,0.806,1150.303,10543.382
2024-03-18,02:05:00,90.871,0.901,1382.518,3550.759
2024-03-18,02:10:00,79.848,0.913,1326.978,4324.38
2024-03-18,02:15:00,60.347,1.002,464.995,2495.827
2024-03-18,02:20:00,49.356,0.99,359.285,848.957
2024-03-18,02:25:00,55.539,1.001,422.004,1078.273
2024-03-18,02:30:00,60.314,1.006,696.438,1493.412
2024-03-18,02:35:00,56.148,1.003,607.159,1073.578
2024-03-18,02:40:00,56.776,1.004,752.019,1135.197
2024-03-18,02:45:00,57.041,1.003,611.356,960.036
2024-03-18,02:50:00,63.776,1.003,789.402,981.284
2024-03-18,02:55:00,66.647,1.0,817.114,714.557
2024-03-18,03:00:00,66.294,0.998,813.351,511.67
2024-03-18,03:05:00,75.049,1.003,1040.168,1350.895
2024-03-18,03:10:00,86.228,0.926,1284.789,1004.621
2024-03-18,03:15:00,100.787,0.966,1513.744,2830.604
2024-03-18,03:20:00,88.926,0.786,1700.583,4763.176
2024-03-18,03:25:00,80.56,0.851,841.544,2051.382
2024-03-18,03:30:00,92.301,0.887,971.175,2574.591
2024-03-18,03:35:00,86.361,0.996,1093.187,1773.333
2024-03-18,03:40:00,88.819,1.005,1237.131,2354.401
2024-03-18,03:45:00,88.688,0.959,1104.568,939.055
2024-03-18,03:50:00,94.388,0.961,1442.263,5888.34
2024-03-18,03:55:00,100.312,0.998,1700.342,5797.723
2024-03-18,04:00:00,89.812,0.981,943.503,4852.783
2024-03-18,04:05:00,88.257,0.994,1176.714,3259.546
2024-03-18,04:10:00,101.741,1.0,1589.663,5314.251
2024-03-18,04:15:00,84.517,0.999,1155.519,4080.014
2024-03-18,04:20:00,111.662,0.974,1862.317,6063.664
2024-03-18,04:25:00,125.904,0.884,1946.105,4589.028
2024-03-18,04:30:00,103.585,0.987,1626.543,3253.936
2024-03-18,04:35:00,102.764,0.921,1480.105,3019.876
2024-03-18,04:40:00,98.605,0.906,1446.0,2975.327
2024-03-18,04:45:00,99.509,0.961,1455.804,6278.408
2024-03-18,04:50:00,91.883,0.95,1393.296,1211.843
2024-03-18,04:55:00,94.623,1.003,1419.101,1586.079
2024-03-18,05:00:00,86.5,1.004,1290.627,1461.365
2024-03-18,05:05:00,89.633,0.963,1088.296,904.072
2024-03-18,05:10:00,92.773,0.986,1221.885,1893.504
2024-03-18,05:15:00,96.242,1.004,1207.662,6500.136
2024-03-18,05:20:00,107.449,0.95,1496.582,4694.639
2024-03-18,05:25:00,103.603,1.004,1498.373,2228.296
2024-03-18,05:30:00,100.485,1.004,1658.255,2414.209
2024-03-18,05:35:00,87.591,0.905,695.72,4019.616
2024-03-18,05:40:00,85.465,0.956,1152.184,6990.737
2024-03-18,05:45:00,108.269,0.967,1656.534,3511.476
2024-03-18,05:50:00,88.894,0.964,1171.237,2426.354
2024-03-18,05:55:00,102.86,0.927,1527.761,3052.442
2024-03-18,06:00:00,89.089,0.973,1549.092,6391.986
2024-03-18,06:05:00,100.755,0.973,1826.282,3276.887
2024-03-18,06:10:00,98.125,0.948,1639.724,4032.267
2024-03-18,06:15:00,98.063,1.003,1815.734,1755.985
2024-03-18,06:20:00,75.778,1.003,943.227,1553.714
2024-03-18,06:25:00,74.202,1.005,1002.13,1388.75
2024-03-18,06:30:00,77.1,1.004,997.352,2373.959
2024-03-18,06:35:00,76.077,1.006,1012.893,2324.463
