Date,Time,SPO2 Value,DateTime,Wellness Index
2024-02-24,04:17:03,93.8,2024-02-24 04:17:03,0.5664335664335661
2024-02-24,04:18:03,93.4,2024-02-24 04:18:03,0.5384615384615388
2024-02-24,04:19:03,93.1,2024-02-24 04:19:03,0.517482517482517
2024-02-24,04:20:03,93.0,2024-02-24 04:20:03,0.5104895104895104
2024-02-24,04:21:03,92.8,2024-02-24 04:21:03,0.4965034965034962
2024-02-24,04:22:03,92.8,2024-02-24 04:22:03,0.4965034965034962
2024-02-24,04:23:03,92.5,2024-02-24 04:23:03,0.4755244755244754
2024-02-24,04:24:03,92.4,2024-02-24 04:24:03,0.4685314685314688
2024-02-24,04:25:03,92.3,2024-02-24 04:25:03,0.46153846153846123
2024-02-24,04:26:03,91.8,2024-02-24 04:26:03,0.4265734265734263
2024-02-24,04:27:03,92.4,2024-02-24 04:27:03,0.4685314685314688
2024-02-24,04:28:03,92.3,2024-02-24 04:28:03,0.46153846153846123
2024-02-24,04:30:03,92.1,2024-02-24 04:30:03,0.44755244755244705
2024-02-24,04:38:03,90.0,2024-02-24 04:38:03,0.30069930069930056
2024-02-24,04:39:03,90.7,2024-02-24 04:39:03,0.34965034965034975
2024-02-24,04:40:03,91.5,2024-02-24 04:40:03,0.40559440559440546
2024-02-24,04:41:03,91.7,2024-02-24 04:41:03,0.41958041958041964
2024-02-24,04:42:03,91.9,2024-02-24 04:42:03,0.4335664335664339
2024-02-24,04:43:03,92.4,2024-02-24 04:43:03,0.4685314685314688
2024-02-24,04:45:03,92.6,2024-02-24 04:45:03,0.482517482517482
2024-02-24,04:46:03,94.5,2024-02-24 04:46:03,0.6153846153846153
2024-02-24,04:47:03,95.5,2024-02-24 04:47:03,0.6853146853146852
2024-02-24,04:48:03,95.9,2024-02-24 04:48:03,0.7132867132867137
2024-02-24,04:49:03,96.3,2024-02-24 04:49:03,0.741258741258741
2024-02-24,04:50:03,96.9,2024-02-24 04:50:03,0.7832167832167836
2024-02-24,04:51:03,97.2,2024-02-24 04:51:03,0.8041958041958044
2024-02-24,04:52:03,96.9,2024-02-24 04:52:03,0.7832167832167836
2024-02-24,04:53:03,97.2,2024-02-24 04:53:03,0.8041958041958044
2024-02-24,04:54:03,96.4,2024-02-24 04:54:03,0.7482517482517486
2024-02-24,04:55:03,96.6,2024-02-24 04:55:03,0.7622377622377617
2024-02-24,04:56:03,95.9,2024-02-24 04:56:03,0.7132867132867137
2024-02-24,04:57:03,95.5,2024-02-24 04:57:03,0.6853146853146852
2024-02-24,04:58:03,95.1,2024-02-24 04:58:03,0.6573426573426568
2024-02-24,04:59:03,94.4,2024-02-24 04:59:03,0.6083916083916087
2024-02-24,05:00:03,93.7,2024-02-24 05:00:03,0.5594405594405596
2024-02-24,05:01:03,93.5,2024-02-24 05:01:03,0.5454545454545454
2024-02-24,05:02:03,93.7,2024-02-24 05:02:03,0.5594405594405596
2024-02-24,05:03:03,92.4,2024-02-24 05:03:03,0.4685314685314688
2024-02-24,05:04:03,91.9,2024-02-24 05:04:03,0.4335664335664339
2024-02-24,05:05:03,90.9,2024-02-24 05:05:03,0.3636363636363639
2024-02-24,05:20:03,92.1,2024-02-24 05:20:03,0.44755244755244705
2024-02-24,05:21:03,92.0,2024-02-24 05:21:03,0.44055944055944046
2024-02-24,05:22:03,91.2,2024-02-24 05:22:03,0.3846153846153847
2024-02-24,05:23:03,91.0,2024-02-24 05:23:03,0.3706293706293705
2024-02-24,05:24:03,91.0,2024-02-24 05:24:03,0.3706293706293705
2024-02-24,05:25:03,91.1,2024-02-24 05:25:03,0.3776223776223771
2024-02-24,05:26:03,91.3,2024-02-24 05:26:03,0.3916083916083913
2024-02-24,05:27:03,91.3,2024-02-24 05:27:03,0.3916083916083913
2024-02-24,05:28:03,91.4,2024-02-24 05:28:03,0.39860139860139887
2024-02-24,05:29:03,91.2,2024-02-24 05:29:03,0.3846153846153847
2024-02-24,05:30:03,92.7,2024-02-24 05:30:03,0.4895104895104896
2024-02-24,05:31:03,92.1,2024-02-24 05:31:03,0.44755244755244705
2024-02-24,05:32:03,91.9,2024-02-24 05:32:03,0.4335664335664339
2024-02-24,05:33:03,91.9,2024-02-24 05:33:03,0.4335664335664339
2024-02-24,05:34:03,91.2,2024-02-24 05:34:03,0.3846153846153847
2024-02-24,05:35:03,91.2,2024-02-24 05:35:03,0.3846153846153847
2024-02-24,05:36:03,91.6,2024-02-24 05:36:03,0.41258741258741205
2024-02-24,05:51:03,91.5,2024-02-24 05:51:03,0.40559440559440546
2024-02-24,05:52:03,91.8,2024-02-24 05:52:03,0.4265734265734263
2024-02-24,05:54:03,91.6,2024-02-24 05:54:03,0.41258741258741205
2024-02-24,05:55:03,92.9,2024-02-24 05:55:03,0.5034965034965038
2024-02-24,05:58:03,92.2,2024-02-24 05:58:03,0.45454545454545464
2024-02-24,05:59:03,92.0,2024-02-24 05:59:03,0.44055944055944046
2024-02-24,06:00:03,91.0,2024-02-24 06:00:03,0.3706293706293705
2024-02-24,06:01:03,90.8,2024-02-24 06:01:03,0.35664335664335634
2024-02-24,06:03:03,91.6,2024-02-24 06:03:03,0.41258741258741205
2024-02-24,06:04:03,92.0,2024-02-24 06:04:03,0.44055944055944046
2024-02-24,06:05:03,91.4,2024-02-24 06:05:03,0.39860139860139887
2024-02-24,06:06:03,90.2,2024-02-24 06:06:03,0.31468531468531474
2024-02-24,06:07:03,91.3,2024-02-24 06:07:03,0.3916083916083913
2024-02-24,06:09:03,92.1,2024-02-24 06:09:03,0.44755244755244705
2024-02-24,06:10:03,93.0,2024-02-24 06:10:03,0.5104895104895104
2024-02-24,06:11:03,93.6,2024-02-24 06:11:03,0.552447552447552
2024-02-24,06:13:03,94.0,2024-02-24 06:13:03,0.5804195804195803
2024-02-24,06:14:03,94.0,2024-02-24 06:14:03,0.5804195804195803
2024-02-24,06:15:03,93.8,2024-02-24 06:15:03,0.5664335664335661
2024-02-24,06:16:03,93.2,2024-02-24 06:16:03,0.5244755244755246
2024-02-24,06:17:03,93.6,2024-02-24 06:17:03,0.552447552447552
2024-02-24,06:19:03,94.2,2024-02-24 06:19:03,0.5944055944055945
2024-02-24,06:20:03,93.7,2024-02-24 06:20:03,0.5594405594405596
2024-02-24,06:21:03,93.8,2024-02-24 06:21:03,0.5664335664335661
2024-02-24,06:22:03,93.6,2024-02-24 06:22:03,0.552447552447552
2024-02-24,06:23:03,93.6,2024-02-24 06:23:03,0.552447552447552
2024-02-24,06:24:03,94.7,2024-02-24 06:24:03,0.6293706293706295
2024-02-24,06:25:03,94.3,2024-02-24 06:25:03,0.6013986013986011
2024-02-24,06:26:03,93.8,2024-02-24 06:26:03,0.5664335664335661
2024-02-24,06:27:03,93.7,2024-02-24 06:27:03,0.5594405594405596
2024-02-24,06:28:03,93.1,2024-02-24 06:28:03,0.517482517482517
2024-02-24,06:29:03,93.8,2024-02-24 06:29:03,0.5664335664335661
2024-02-24,06:30:03,93.0,2024-02-24 06:30:03,0.5104895104895104
2024-02-24,06:31:03,92.8,2024-02-24 06:31:03,0.4965034965034962
2024-02-24,06:32:03,93.5,2024-02-24 06:32:03,0.5454545454545454
2024-02-24,06:33:03,92.8,2024-02-24 06:33:03,0.4965034965034962
2024-02-24,06:34:03,92.2,2024-02-24 06:34:03,0.45454545454545464
2024-02-24,06:35:03,91.4,2024-02-24 06:35:03,0.39860139860139887
2024-02-24,06:36:03,91.5,2024-02-24 06:36:03,0.40559440559440546
2024-02-24,06:37:03,91.4,2024-02-24 06:37:03,0.39860139860139887
2024-02-24,06:38:03,90.6,2024-02-24 06:38:03,0.34265734265734216
2024-02-24,06:40:03,90.9,2024-02-24 06:40:03,0.3636363636363639
2024-02-24,06:41:03,93.9,2024-02-24 06:41:03,0.5734265734265738
2024-02-24,06:42:03,95.7,2024-02-24 06:42:03,0.6993006993006995
2024-02-24,06:43:03,96.6,2024-02-24 06:43:03,0.7622377622377617
2024-02-24,06:44:03,97.1,2024-02-24 06:44:03,0.7972027972027967
2024-02-24,06:45:03,97.6,2024-02-24 06:45:03,0.8321678321678317
2024-02-24,06:46:03,97.9,2024-02-24 06:46:03,0.8531468531468536
2024-02-24,06:47:03,97.9,2024-02-24 06:47:03,0.8531468531468536
2024-02-24,06:48:03,97.9,2024-02-24 06:48:03,0.8531468531468536
2024-02-24,06:49:03,98.3,2024-02-24 06:49:03,0.8811188811188809
2024-02-24,06:50:03,98.6,2024-02-24 06:50:03,0.9020979020979016
2024-02-24,06:51:03,98.4,2024-02-24 06:51:03,0.8881118881118885
2024-02-24,06:52:03,98.2,2024-02-24 06:52:03,0.8741258741258743
2024-02-24,07:08:03,94.6,2024-02-24 07:08:03,0.622377622377622
2024-02-24,07:09:03,95.2,2024-02-24 07:09:03,0.6643356643356645
2024-02-24,07:10:03,95.3,2024-02-24 07:10:03,0.671328671328671
2024-02-24,07:11:03,95.3,2024-02-24 07:11:03,0.671328671328671
2024-02-24,07:12:03,95.3,2024-02-24 07:12:03,0.671328671328671
2024-02-24,07:13:03,95.8,2024-02-24 07:13:03,0.706293706293706
2024-02-24,07:14:03,95.7,2024-02-24 07:14:03,0.6993006993006995
2024-02-24,07:15:03,95.9,2024-02-24 07:15:03,0.7132867132867137
2024-02-24,07:17:03,95.3,2024-02-24 07:17:03,0.671328671328671
2024-02-24,07:18:03,94.7,2024-02-24 07:18:03,0.6293706293706295
2024-02-24,07:19:03,94.2,2024-02-24 07:19:03,0.5944055944055945
2024-02-24,07:20:03,93.9,2024-02-24 07:20:03,0.5734265734265738
2024-02-24,07:21:03,93.9,2024-02-24 07:21:03,0.5734265734265738
2024-02-24,07:22:03,92.8,2024-02-24 07:22:03,0.4965034965034962
2024-02-24,07:23:03,92.4,2024-02-24 07:23:03,0.4685314685314688
2024-02-24,07:24:03,92.2,2024-02-24 07:24:03,0.45454545454545464
2024-02-24,07:25:03,92.6,2024-02-24 07:25:03,0.482517482517482
2024-02-24,07:26:03,92.5,2024-02-24 07:26:03,0.4755244755244754
2024-02-24,07:28:03,92.5,2024-02-24 07:28:03,0.4755244755244754
2024-02-25,05:36:03,94.3,2024-02-25 05:36:03,0.6013986013986011
2024-02-25,05:37:03,94.5,2024-02-25 05:37:03,0.6153846153846153
2024-02-25,05:38:03,94.5,2024-02-25 05:38:03,0.6153846153846153
2024-02-25,05:39:03,94.4,2024-02-25 05:39:03,0.6083916083916087
2024-02-25,05:40:03,94.4,2024-02-25 05:40:03,0.6083916083916087
2024-02-25,05:41:03,94.2,2024-02-25 05:41:03,0.5944055944055945
2024-02-25,05:42:03,94.2,2024-02-25 05:42:03,0.5944055944055945
2024-02-25,05:43:03,94.2,2024-02-25 05:43:03,0.5944055944055945
2024-02-25,05:44:03,94.1,2024-02-25 05:44:03,0.587412587412587
2024-02-25,05:45:03,94.0,2024-02-25 05:45:03,0.5804195804195803
2024-02-25,05:46:03,93.9,2024-02-25 05:46:03,0.5734265734265738
2024-02-25,05:47:03,93.9,2024-02-25 05:47:03,0.5734265734265738
2024-02-25,05:48:03,93.9,2024-02-25 05:48:03,0.5734265734265738
2024-02-25,05:49:03,93.9,2024-02-25 05:49:03,0.5734265734265738
2024-02-25,05:50:03,93.9,2024-02-25 05:50:03,0.5734265734265738
2024-02-25,05:51:03,93.9,2024-02-25 05:51:03,0.5734265734265738
2024-02-25,05:52:03,93.9,2024-02-25 05:52:03,0.5734265734265738
2024-02-25,05:53:03,93.9,2024-02-25 05:53:03,0.5734265734265738
2024-02-25,05:54:03,93.9,2024-02-25 05:54:03,0.5734265734265738
2024-02-25,05:55:03,94.0,2024-02-25 05:55:03,0.5804195804195803
2024-02-25,05:56:03,93.9,2024-02-25 05:56:03,0.5734265734265738
2024-02-25,05:57:03,93.9,2024-02-25 05:57:03,0.5734265734265738
2024-02-25,05:58:03,93.9,2024-02-25 05:58:03,0.5734265734265738
2024-02-25,05:59:03,93.9,2024-02-25 05:59:03,0.5734265734265738
2024-02-25,06:00:03,93.9,2024-02-25 06:00:03,0.5734265734265738
2024-02-25,06:01:03,93.9,2024-02-25 06:01:03,0.5734265734265738
2024-02-25,06:02:03,93.9,2024-02-25 06:02:03,0.5734265734265738
2024-02-25,06:03:03,94.0,2024-02-25 06:03:03,0.5804195804195803
2024-02-25,06:04:03,94.0,2024-02-25 06:04:03,0.5804195804195803
2024-02-25,06:05:03,93.9,2024-02-25 06:05:03,0.5734265734265738
2024-02-25,06:06:03,93.8,2024-02-25 06:06:03,0.5664335664335661
2024-02-25,06:07:03,93.9,2024-02-25 06:07:03,0.5734265734265738
2024-02-25,06:08:03,93.9,2024-02-25 06:08:03,0.5734265734265738
2024-02-25,06:09:03,93.9,2024-02-25 06:09:03,0.5734265734265738
2024-02-25,06:10:03,93.9,2024-02-25 06:10:03,0.5734265734265738
2024-02-25,06:13:03,93.9,2024-02-25 06:13:03,0.5734265734265738
2024-02-25,06:14:03,94.4,2024-02-25 06:14:03,0.6083916083916087
2024-02-25,06:15:03,94.8,2024-02-25 06:15:03,0.6363636363636361
2024-02-25,06:16:03,95.0,2024-02-25 06:16:03,0.6503496503496503
2024-02-25,06:17:03,94.9,2024-02-25 06:17:03,0.6433566433566437
2024-02-25,06:18:03,95.0,2024-02-25 06:18:03,0.6503496503496503
2024-02-25,06:19:03,94.7,2024-02-25 06:19:03,0.6293706293706295
2024-02-25,06:21:03,94.7,2024-02-25 06:21:03,0.6293706293706295
2024-02-25,06:22:03,94.7,2024-02-25 06:22:03,0.6293706293706295
2024-02-25,06:23:03,94.7,2024-02-25 06:23:03,0.6293706293706295
2024-02-25,06:24:03,94.7,2024-02-25 06:24:03,0.6293706293706295
2024-02-25,06:25:03,94.7,2024-02-25 06:25:03,0.6293706293706295
2024-02-25,06:26:03,95.0,2024-02-25 06:26:03,0.6503496503496503
2024-02-25,06:27:03,95.1,2024-02-25 06:27:03,0.6573426573426568
2024-02-25,06:28:03,95.0,2024-02-25 06:28:03,0.6503496503496503
2024-02-25,06:30:03,95.0,2024-02-25 06:30:03,0.6503496503496503
2024-02-25,06:31:03,95.0,2024-02-25 06:31:03,0.6503496503496503
2024-02-25,06:32:03,94.8,2024-02-25 06:32:03,0.6363636363636361
2024-02-25,06:33:03,95.0,2024-02-25 06:33:03,0.6503496503496503
2024-02-25,06:34:03,95.2,2024-02-25 06:34:03,0.6643356643356645
2024-02-25,06:35:03,95.0,2024-02-25 06:35:03,0.6503496503496503
2024-02-25,06:36:03,95.0,2024-02-25 06:36:03,0.6503496503496503
2024-02-25,06:37:03,94.7,2024-02-25 06:37:03,0.6293706293706295
2024-02-25,06:38:03,94.6,2024-02-25 06:38:03,0.622377622377622
2024-02-25,06:39:03,94.8,2024-02-25 06:39:03,0.6363636363636361
2024-02-25,06:40:03,94.9,2024-02-25 06:40:03,0.6433566433566437
2024-02-25,06:44:03,95.5,2024-02-25 06:44:03,0.6853146853146852
2024-02-25,06:45:03,97.5,2024-02-25 06:45:03,0.8251748251748251
2024-02-25,06:46:03,98.1,2024-02-25 06:46:03,0.8671328671328667
2024-02-25,06:47:03,98.4,2024-02-25 06:47:03,0.8881118881118885
2024-02-25,06:48:03,98.9,2024-02-25 06:48:03,0.9230769230769235
2024-02-25,06:49:03,99.2,2024-02-25 06:49:03,0.9440559440559443
2024-02-25,06:50:03,99.1,2024-02-25 06:50:03,0.9370629370629366
2024-02-25,06:51:03,99.6,2024-02-25 06:51:03,0.9720279720279716
2024-02-25,06:52:03,99.3,2024-02-25 06:52:03,0.9510489510489508
2024-02-25,06:53:03,99.0,2024-02-25 06:53:03,0.9300699300699301
2024-02-25,06:54:03,99.1,2024-02-25 06:54:03,0.9370629370629366
2024-02-25,06:55:03,99.2,2024-02-25 06:55:03,0.9440559440559443
2024-02-25,06:56:03,98.8,2024-02-25 06:56:03,0.9160839160839158
2024-02-25,06:57:03,98.8,2024-02-25 06:57:03,0.9160839160839158
2024-02-25,06:58:03,98.6,2024-02-25 06:58:03,0.9020979020979016
2024-02-25,06:59:03,98.7,2024-02-25 06:59:03,0.9090909090909093
2024-02-25,07:00:03,98.9,2024-02-25 07:00:03,0.9230769230769235
2024-02-25,07:01:03,98.8,2024-02-25 07:01:03,0.9160839160839158
2024-02-25,07:02:03,99.1,2024-02-25 07:02:03,0.9370629370629366
2024-02-25,07:03:03,98.9,2024-02-25 07:03:03,0.9230769230769235
2024-02-25,07:04:03,99.0,2024-02-25 07:04:03,0.9300699300699301
2024-02-25,07:05:03,98.6,2024-02-25 07:05:03,0.9020979020979016
2024-02-25,07:06:03,97.8,2024-02-25 07:06:03,0.8461538461538459
2024-02-25,07:07:03,97.7,2024-02-25 07:07:03,0.8391608391608393
2024-02-25,07:08:03,98.2,2024-02-25 07:08:03,0.8741258741258743
2024-02-25,07:09:03,98.5,2024-02-25 07:09:03,0.8951048951048951
2024-02-25,07:10:03,98.7,2024-02-25 07:10:03,0.9090909090909093
2024-02-25,07:11:03,98.0,2024-02-25 07:11:03,0.8601398601398601
2024-02-25,07:12:03,97.6,2024-02-25 07:12:03,0.8321678321678317
2024-02-25,07:14:03,96.8,2024-02-25 07:14:03,0.776223776223776
2024-02-25,07:15:03,95.9,2024-02-25 07:15:03,0.7132867132867137
2024-02-25,07:16:03,95.9,2024-02-25 07:16:03,0.7132867132867137
2024-02-25,07:17:03,95.7,2024-02-25 07:17:03,0.6993006993006995
2024-02-25,07:18:03,95.6,2024-02-25 07:18:03,0.6923076923076918
2024-02-25,07:19:03,95.4,2024-02-25 07:19:03,0.6783216783216787
2024-02-25,07:20:03,95.3,2024-02-25 07:20:03,0.671328671328671
2024-02-25,07:22:03,95.1,2024-02-25 07:22:03,0.6573426573426568
2024-02-25,07:24:03,95.3,2024-02-25 07:24:03,0.671328671328671
2024-02-25,07:25:03,95.4,2024-02-25 07:25:03,0.6783216783216787
2024-02-25,07:26:03,95.4,2024-02-25 07:26:03,0.6783216783216787
2024-02-25,07:27:03,95.4,2024-02-25 07:27:03,0.6783216783216787
2024-02-25,07:28:03,95.5,2024-02-25 07:28:03,0.6853146853146852
2024-02-25,07:29:03,95.4,2024-02-25 07:29:03,0.6783216783216787
2024-02-25,07:30:03,95.5,2024-02-25 07:30:03,0.6853146853146852
2024-02-25,07:31:03,95.6,2024-02-25 07:31:03,0.6923076923076918
2024-02-25,07:32:03,95.7,2024-02-25 07:32:03,0.6993006993006995
2024-02-25,07:33:03,95.7,2024-02-25 07:33:03,0.6993006993006995
2024-02-25,07:34:03,95.8,2024-02-25 07:34:03,0.706293706293706
2024-02-25,07:36:03,95.6,2024-02-25 07:36:03,0.6923076923076918
2024-02-25,07:37:03,95.4,2024-02-25 07:37:03,0.6783216783216787
2024-02-25,07:38:03,95.4,2024-02-25 07:38:03,0.6783216783216787
2024-02-25,07:39:03,95.4,2024-02-25 07:39:03,0.6783216783216787
2024-02-25,07:40:03,95.6,2024-02-25 07:40:03,0.6923076923076918
2024-02-25,07:41:03,95.7,2024-02-25 07:41:03,0.6993006993006995
2024-02-25,07:42:03,95.7,2024-02-25 07:42:03,0.6993006993006995
2024-02-25,07:43:03,95.7,2024-02-25 07:43:03,0.6993006993006995
2024-02-25,07:44:03,95.8,2024-02-25 07:44:03,0.706293706293706
2024-02-25,07:45:03,95.8,2024-02-25 07:45:03,0.706293706293706
2024-02-25,07:46:03,95.8,2024-02-25 07:46:03,0.706293706293706
2024-02-25,07:47:03,95.8,2024-02-25 07:47:03,0.706293706293706
2024-02-25,07:48:03,95.8,2024-02-25 07:48:03,0.706293706293706
2024-02-25,07:49:03,95.8,2024-02-25 07:49:03,0.706293706293706
2024-02-25,07:50:03,95.8,2024-02-25 07:50:03,0.706293706293706
2024-02-25,07:51:03,95.9,2024-02-25 07:51:03,0.7132867132867137
2024-02-25,07:52:03,95.8,2024-02-25 07:52:03,0.706293706293706
2024-02-25,07:53:03,95.8,2024-02-25 07:53:03,0.706293706293706
2024-02-25,07:54:03,95.7,2024-02-25 07:54:03,0.6993006993006995
2024-02-25,07:55:03,95.8,2024-02-25 07:55:03,0.706293706293706
2024-02-25,07:56:03,95.8,2024-02-25 07:56:03,0.706293706293706
2024-02-25,07:57:03,95.6,2024-02-25 07:57:03,0.6923076923076918
2024-02-25,07:58:03,95.7,2024-02-25 07:58:03,0.6993006993006995
2024-02-25,07:59:03,95.8,2024-02-25 07:59:03,0.706293706293706
2024-02-25,08:00:03,95.7,2024-02-25 08:00:03,0.6993006993006995
2024-02-25,08:01:03,95.9,2024-02-25 08:01:03,0.7132867132867137
2024-02-25,08:02:03,95.8,2024-02-25 08:02:03,0.706293706293706
2024-02-25,08:03:03,95.7,2024-02-25 08:03:03,0.6993006993006995
2024-02-25,08:04:03,95.7,2024-02-25 08:04:03,0.6993006993006995
2024-02-25,08:05:03,95.7,2024-02-25 08:05:03,0.6993006993006995
2024-02-25,08:06:03,95.7,2024-02-25 08:06:03,0.6993006993006995
2024-02-25,08:07:03,95.8,2024-02-25 08:07:03,0.706293706293706
2024-02-25,08:08:03,95.8,2024-02-25 08:08:03,0.706293706293706
2024-02-25,08:09:03,95.8,2024-02-25 08:09:03,0.706293706293706
2024-02-25,08:10:03,95.8,2024-02-25 08:10:03,0.706293706293706
2024-02-25,08:11:03,95.9,2024-02-25 08:11:03,0.7132867132867137
2024-02-25,08:12:03,96.0,2024-02-25 08:12:03,0.7202797202797202
2024-02-25,08:13:03,96.0,2024-02-25 08:13:03,0.7202797202797202
2024-02-25,08:14:03,96.0,2024-02-25 08:14:03,0.7202797202797202
2024-02-25,08:15:03,95.9,2024-02-25 08:15:03,0.7132867132867137
2024-02-25,08:16:03,96.0,2024-02-25 08:16:03,0.7202797202797202
2024-02-25,08:17:03,96.1,2024-02-25 08:17:03,0.7272727272727268
2024-02-25,08:18:03,96.1,2024-02-25 08:18:03,0.7272727272727268
2024-02-25,08:19:03,96.2,2024-02-25 08:19:03,0.7342657342657344
2024-02-25,08:20:03,96.1,2024-02-25 08:20:03,0.7272727272727268
2024-02-25,08:21:03,96.1,2024-02-25 08:21:03,0.7272727272727268
2024-02-25,08:22:03,96.2,2024-02-25 08:22:03,0.7342657342657344
2024-02-25,08:24:03,95.8,2024-02-25 08:24:03,0.706293706293706
2024-02-25,08:25:03,95.2,2024-02-25 08:25:03,0.6643356643356645
2024-02-25,08:26:03,94.8,2024-02-25 08:26:03,0.6363636363636361
2024-02-25,08:27:03,94.4,2024-02-25 08:27:03,0.6083916083916087
2024-02-25,08:28:03,94.0,2024-02-25 08:28:03,0.5804195804195803
2024-02-25,08:29:03,93.4,2024-02-25 08:29:03,0.5384615384615388
2024-02-25,08:30:03,92.8,2024-02-25 08:30:03,0.4965034965034962
2024-02-25,08:31:03,92.9,2024-02-25 08:31:03,0.5034965034965038
2024-02-25,08:32:03,92.9,2024-02-25 08:32:03,0.5034965034965038
2024-02-25,08:33:03,92.3,2024-02-25 08:33:03,0.46153846153846123
2024-02-25,08:34:03,91.9,2024-02-25 08:34:03,0.4335664335664339
2024-02-25,08:35:03,91.8,2024-02-25 08:35:03,0.4265734265734263
2024-02-25,08:36:03,92.3,2024-02-25 08:36:03,0.46153846153846123
2024-02-25,08:38:03,92.7,2024-02-25 08:38:03,0.4895104895104896
2024-02-25,08:39:03,91.7,2024-02-25 08:39:03,0.41958041958041964
2024-02-25,08:40:03,90.8,2024-02-25 08:40:03,0.35664335664335634
2024-02-25,08:41:03,90.3,2024-02-25 08:41:03,0.32167832167832133
2024-02-25,08:42:03,89.5,2024-02-25 08:42:03,0.26573426573426556
2024-02-25,08:43:03,88.6,2024-02-25 08:43:03,0.20279720279720223
2024-02-25,08:44:03,87.8,2024-02-25 08:44:03,0.1468531468531465
2024-02-25,08:45:03,87.0,2024-02-25 08:45:03,0.09090909090909073
2024-02-25,08:47:03,90.0,2024-02-25 08:47:03,0.30069930069930056
2024-02-25,08:48:03,92.9,2024-02-25 08:48:03,0.5034965034965038
2024-02-25,08:49:03,94.7,2024-02-25 08:49:03,0.6293706293706295
2024-02-25,08:50:03,95.7,2024-02-25 08:50:03,0.6993006993006995
2024-02-25,08:51:03,96.4,2024-02-25 08:51:03,0.7482517482517486
2024-02-25,08:52:03,96.6,2024-02-25 08:52:03,0.7622377622377617
2024-02-25,08:53:03,96.9,2024-02-25 08:53:03,0.7832167832167836
2024-02-25,08:54:03,97.1,2024-02-25 08:54:03,0.7972027972027967
2024-02-25,08:55:03,97.3,2024-02-25 08:55:03,0.8111888111888109
2024-02-25,08:56:03,97.3,2024-02-25 08:56:03,0.8111888111888109
2024-02-25,08:57:03,97.1,2024-02-25 08:57:03,0.7972027972027967
2024-02-25,08:58:03,96.7,2024-02-25 08:58:03,0.7692307692307694
2024-02-25,08:59:03,96.4,2024-02-25 08:59:03,0.7482517482517486
2024-02-25,09:00:03,96.2,2024-02-25 09:00:03,0.7342657342657344
2024-02-25,09:01:03,96.0,2024-02-25 09:01:03,0.7202797202797202
2024-02-25,09:02:03,96.0,2024-02-25 09:02:03,0.7202797202797202
2024-02-25,09:03:03,95.9,2024-02-25 09:03:03,0.7132867132867137
2024-02-25,09:05:03,95.2,2024-02-25 09:05:03,0.6643356643356645
2024-02-25,09:06:03,93.4,2024-02-25 09:06:03,0.5384615384615388
2024-02-25,09:07:03,92.0,2024-02-25 09:07:03,0.44055944055944046
2024-02-25,09:08:03,90.8,2024-02-25 09:08:03,0.35664335664335634
2024-02-25,09:09:03,90.1,2024-02-25 09:09:03,0.30769230769230715
2024-02-25,09:32:03,93.0,2024-02-25 09:32:03,0.5104895104895104
2024-02-25,09:33:03,93.2,2024-02-25 09:33:03,0.5244755244755246
2024-02-25,09:35:03,93.2,2024-02-25 09:35:03,0.5244755244755246
2024-02-25,09:37:03,93.9,2024-02-25 09:37:03,0.5734265734265738
2024-02-25,09:38:03,94.7,2024-02-25 09:38:03,0.6293706293706295
2024-02-25,09:39:03,94.3,2024-02-25 09:39:03,0.6013986013986011
2024-02-25,09:40:03,94.6,2024-02-25 09:40:03,0.622377622377622
2024-02-25,09:42:03,94.7,2024-02-25 09:42:03,0.6293706293706295
2024-02-25,09:43:03,94.8,2024-02-25 09:43:03,0.6363636363636361
2024-02-25,09:44:03,95.1,2024-02-25 09:44:03,0.6573426573426568
2024-02-25,09:45:03,95.5,2024-02-25 09:45:03,0.6853146853146852
2024-02-25,09:46:03,95.8,2024-02-25 09:46:03,0.706293706293706
2024-02-25,09:47:03,96.0,2024-02-25 09:47:03,0.7202797202797202
2024-02-25,09:48:03,96.2,2024-02-25 09:48:03,0.7342657342657344
2024-02-25,09:49:03,96.3,2024-02-25 09:49:03,0.741258741258741
2024-02-25,09:50:03,96.2,2024-02-25 09:50:03,0.7342657342657344
2024-02-25,09:51:03,96.0,2024-02-25 09:51:03,0.7202797202797202
2024-02-25,09:53:03,96.1,2024-02-25 09:53:03,0.7272727272727268
2024-02-25,09:54:03,96.8,2024-02-25 09:54:03,0.776223776223776
2024-02-25,09:55:03,96.4,2024-02-25 09:55:03,0.7482517482517486
2024-02-25,09:56:03,96.0,2024-02-25 09:56:03,0.7202797202797202
2024-02-25,09:57:03,96.0,2024-02-25 09:57:03,0.7202797202797202
2024-02-25,09:58:03,95.6,2024-02-25 09:58:03,0.6923076923076918
2024-02-25,09:59:03,95.3,2024-02-25 09:59:03,0.671328671328671
2024-02-25,10:00:03,95.0,2024-02-25 10:00:03,0.6503496503496503
2024-02-25,10:01:03,94.6,2024-02-25 10:01:03,0.622377622377622
2024-02-25,10:02:03,94.4,2024-02-25 10:02:03,0.6083916083916087
2024-02-25,10:03:03,94.4,2024-02-25 10:03:03,0.6083916083916087
2024-02-25,10:04:03,94.5,2024-02-25 10:04:03,0.6153846153846153
2024-02-25,10:05:03,94.4,2024-02-25 10:05:03,0.6083916083916087
