Date,Time,RMSSD,Coverage,HF,LF
2024-04-08,06:15:00,84.629,1.004,1060.897,582.333
2024-04-08,06:20:00,97.006,0.976,1447.06,2107.909
2024-04-08,06:25:00,93.238,1.005,1409.894,1424.931
2024-04-08,06:30:00,102.605,0.929,1457.544,3826.337
2024-04-08,06:35:00,95.551,1.003,1414.38,2633.711
2024-04-08,06:40:00,93.059,0.966,843.484,5065.408
2024-04-08,06:45:00,96.937,0.794,941.526,7933.917
2024-04-08,06:50:00,102.468,1.003,1768.575,2557.877
2024-04-08,06:55:00,99.83,0.955,1387.76,3343.634
2024-04-08,07:00:00,91.097,0.802,808.35,2405.169
2024-04-08,07:05:00,95.805,1.005,1351.201,5080.52
2024-04-08,07:10:00,131.909,0.873,2209.459,9010.857
2024-04-08,07:15:00,100.412,0.878,1734.285,1482.927
2024-04-08,07:20:00,72.089,0.945,906.185,2157.718
2024-04-08,07:30:00,53.402,0.932,342.982,2776.031
2024-04-08,07:35:00,62.193,0.967,432.876,3749.256
2024-04-09,00:50:00,73.255,0.767,994.763,2325.482
2024-04-09,00:55:00,60.353,0.929,671.63,1204.653
2024-04-09,01:00:00,68.567,0.848,917.546,1246.468
2024-04-09,01:05:00,60.307,0.858,603.144,1077.679
2024-04-09,01:10:00,53.158,0.92,504.179,701.691
2024-04-09,01:15:00,49.615,0.953,525.574,777.086
2024-04-09,01:20:00,47.471,1.006,446.249,391.464
2024-04-09,01:25:00,47.634,1.002,481.179,438.743
2024-04-09,01:30:00,51.126,1.004,602.324,524.793
2024-04-09,01:35:00,47.424,1.005,422.279,627.185
2024-04-09,01:40:00,53.214,0.935,517.069,1364.613
2024-04-09,01:45:00,45.845,1.003,400.392,941.585
2024-04-09,01:50:00,44.622,0.996,370.144,1082.349
2024-04-09,01:55:00,75.554,0.835,956.818,4180.368
2024-04-09,02:00:00,54.428,1.004,545.217,1215.258
2024-04-09,02:05:00,50.893,0.99,284.806,2731.798
2024-04-09,02:10:00,62.845,0.942,557.574,1855.071
2024-04-09,02:15:00,54.196,1.006,527.171,1125.099
2024-04-09,02:20:00,48.461,1.001,425.792,640.656
2024-04-09,02:25:00,47.207,0.978,398.925,436.801
2024-04-09,02:30:00,62.268,1.005,721.081,2390.008
2024-04-09,02:35:00,60.735,0.963,839.262,859.108
2024-04-09,02:40:00,75.92,0.921,895.524,2531.543
2024-04-09,02:45:00,78.201,0.956,840.06,1707.991
2024-04-09,02:50:00,76.25,0.999,798.037,807.202
2024-04-09,02:55:00,72.105,1.004,830.488,606.973
2024-04-09,03:00:00,66.693,1.003,854.901,1533.071
2024-04-09,03:05:00,77.039,1.004,1001.148,602.565
2024-04-09,03:10:00,77.897,1.001,1024.047,841.129
2024-04-09,03:15:00,81.96,1.005,1245.582,1177.77
2024-04-09,03:20:00,86.313,0.997,1256.185,650.863
2024-04-09,03:25:00,90.322,0.95,1415.159,685.661
2024-04-09,03:30:00,61.229,0.892,499.362,925.396
2024-04-09,03:35:00,47.484,1.006,274.972,1653.001
2024-04-09,03:40:00,47.619,0.982,319.818,1698.46
2024-04-09,03:45:00,52.672,0.973,309.982,528.153
2024-04-09,03:50:00,63.938,0.943,291.784,2625.623
2024-04-09,03:55:00,90.793,0.957,878.093,2456.503
2024-04-09,04:00:00,98.896,0.996,1504.727,3584.418
2024-04-09,04:05:00,109.319,1.004,1415.469,3951.701
2024-04-09,04:10:00,80.899,0.921,735.273,3133.678
2024-04-09,04:15:00,78.763,1.004,711.16,4847.655
2024-04-09,04:20:00,78.145,0.953,790.436,4305.947
2024-04-09,04:25:00,64.046,1.004,880.241,2245.456
2024-04-09,04:30:00,68.363,0.964,685.164,945.689
2024-04-09,04:35:00,64.241,0.971,726.031,3888.725
2024-04-09,04:40:00,68.597,0.955,704.438,2236.616
2024-04-09,04:45:00,64.508,0.997,676.037,1068.978
2024-04-09,04:50:00,55.69,0.958,518.857,558.652
2024-04-09,04:55:00,75.662,1.005,892.052,974.709
2024-04-09,05:00:00,70.806,1.004,862.49,731.572
2024-04-09,05:05:00,94.576,0.853,818.895,2541.7
2024-04-09,05:10:00,98.49,0.941,1368.094,6040.525
2024-04-09,05:15:00,97.034,0.991,1170.022,2944.904
2024-04-09,05:20:00,95.276,0.768,823.057,1853.899
2024-04-09,05:25:00,105.983,0.997,1847.812,4097.478
2024-04-09,05:30:00,84.785,0.933,899.442,3124.301
2024-04-09,05:35:00,96.674,1.001,1326.154,3608.879
2024-04-09,05:40:00,83.399,0.997,1127.664,1340.534
2024-04-09,05:45:00,84.176,0.963,1261.471,1839.267
2024-04-09,05:50:00,113.062,0.917,1494.938,5224.083
2024-04-09,05:55:00,90.212,0.969,1262.362,3837.473
2024-04-09,06:00:00,84.109,0.995,883.589,2493.134
2024-04-09,06:05:00,87.918,0.967,639.09,2068.427
2024-04-09,06:10:00,88.847,0.978,995.211,2462.742
2024-04-09,06:15:00,108.101,0.96,1642.067,2961.366
2024-04-09,06:20:00,84.567,0.952,1045.832,1957.998
2024-04-09,06:25:00,90.891,0.999,1647.768,3995.989
2024-04-09,06:30:00,107.767,0.949,1917.09,4386.974
2024-04-09,06:35:00,91.525,0.984,1178.865,1468.528
2024-04-09,06:40:00,84.805,1.007,1053.543,3363.662
2024-04-09,06:45:00,94.875,0.846,1292.55,1126.441
2024-04-09,07:00:00,100.063,1.004,1755.859,3458.028
2024-04-09,07:05:00,109.788,1.005,1842.308,2537.111
2024-04-09,07:10:00,87.513,0.949,1463.327,4441.713
2024-04-09,07:15:00,115.427,0.907,1836.254,2073.985
2024-04-09,07:20:00,78.025,0.854,1174.079,1688.761
2024-04-09,07:25:00,105.184,1.005,1698.669,3409.08
2024-04-09,07:30:00,92.917,0.98,1383.905,4842.91
2024-04-09,07:35:00,52.697,0.784,291.587,1744.56
2024-04-09,07:40:00,52.017,0.857,308.276,1519.306
2024-04-09,23:50:00,106.684,0.904,1601.549,4717.855
2024-04-09,23:55:00,103.934,1.003,1918.807,1634.496
2024-04-10,00:00:00,104.355,1.002,1856.344,1043.079
2024-04-10,00:05:00,98.263,1.003,1569.122,805.497
2024-04-10,00:10:00,100.17,0.999,1508.161,682.002
2024-04-10,00:15:00,96.635,0.999,1288.959,1217.812
2024-04-10,00:20:00,95.125,1.004,1595.341,424.863
2024-04-10,00:25:00,100.376,1.0,1779.182,604.23
2024-04-10,00:30:00,102.362,0.963,1335.836,1289.19
2024-04-10,00:35:00,101.587,1.003,1615.651,1152.812
2024-04-10,00:40:00,106.629,1.004,1849.894,374.356
2024-04-10,00:45:00,108.674,1.003,1697.812,676.13
2024-04-10,00:50:00,105.45,0.882,1418.684,5480.541
2024-04-10,00:55:00,102.354,0.942,1295.728,2432.979
2024-04-10,01:00:00,95.633,0.956,1156.934,6116.172
2024-04-10,01:05:00,89.148,0.986,1133.119,3110.306
2024-04-10,01:10:00,99.04,0.956,1150.132,2199.409
2024-04-10,01:15:00,73.74,0.96,841.861,3842.076
2024-04-10,01:20:00,111.694,0.937,2045.809,1940.693
2024-04-10,01:25:00,133.112,1.004,2613.316,2767.365
2024-04-10,01:30:00,114.616,1.007,1903.156,417.09
2024-04-10,01:35:00,111.041,0.984,1798.442,1144.619
2024-04-10,01:45:00,102.814,0.944,1307.742,3635.331
2024-04-10,01:50:00,102.771,1.003,1477.808,1871.499
2024-04-10,01:55:00,92.068,1.005,1299.271,1000.279
2024-04-10,02:00:00,101.306,0.996,1473.951,2222.8
2024-04-10,02:05:00,89.65,1.003,1274.165,905.111
2024-04-10,02:10:00,103.914,1.002,1473.428,868.039
2024-04-10,02:15:00,119.553,1.004,2276.318,1823.628
2024-04-10,02:20:00,92.728,0.883,1238.199,6243.245
2024-04-10,02:25:00,82.843,0.979,776.198,2751.747
2024-04-10,02:30:00,85.607,0.997,843.837,3995.294
2024-04-10,02:35:00,82.058,0.994,708.925,2503.584
2024-04-10,02:40:00,86.782,1.0,1145.676,3774.877
2024-04-10,02:45:00,108.61,1.0,1692.986,2862.711
2024-04-10,02:50:00,82.492,0.999,1134.059,1720.094
2024-04-10,02:55:00,90.516,0.968,1356.551,851.715
2024-04-10,03:00:00,85.161,1.009,887.615,2311.102
2024-04-10,03:05:00,84.865,0.995,1043.746,649.496
2024-04-10,03:10:00,93.649,1.004,1158.838,865.775
2024-04-10,03:15:00,91.703,0.97,1037.033,2167.601
2024-04-10,03:20:00,108.581,0.975,1834.103,1530.354
2024-04-10,03:25:00,100.823,1.003,1436.433,899.673
2024-04-10,03:30:00,102.506,1.002,1808.522,2141.475
2024-04-10,03:35:00,95.295,1.006,1119.986,1312.795
2024-04-10,03:40:00,119.408,0.885,1189.844,4480.328
2024-04-10,03:45:00,97.805,0.907,841.649,4518.709
2024-04-10,03:50:00,103.612,0.961,2047.315,8264.487
2024-04-10,03:55:00,95.131,0.919,878.653,2565.576
2024-04-10,04:00:00,98.423,0.987,1096.332,2834.895
2024-04-10,04:05:00,110.402,0.964,1686.15,1961.039
2024-04-10,04:10:00,100.946,0.999,1469.029,5497.509
2024-04-10,04:15:00,106.629,0.985,1190.555,1788.608
2024-04-10,04:20:00,77.86,0.791,1249.75,2957.855
2024-04-10,04:25:00,77.085,0.974,973.698,4142.732
2024-04-10,04:30:00,77.941,1.005,929.815,3047.021
2024-04-10,04:35:00,86.794,0.974,1063.395,3272.49
2024-04-10,04:40:00,108.023,0.84,1346.714,512.52
2024-04-10,04:45:00,126.651,0.89,1695.166,1737.094
2024-04-10,04:50:00,97.453,0.887,962.486,2320.436
2024-04-10,04:55:00,97.991,1.003,1470.85,2785.246
2024-04-10,05:00:00,103.986,1.005,1449.025,4987.401
2024-04-10,05:05:00,109.362,0.817,1393.254,5617.875
2024-04-10,05:10:00,94.006,0.992,983.481,4805.823
2024-04-10,05:15:00,80.856,0.989,814.647,2290.669
2024-04-10,05:20:00,82.499,0.997,1061.504,2347.2
2024-04-10,05:25:00,94.471,0.97,877.784,3249.902
2024-04-10,05:30:00,67.616,0.981,713.839,2804.193
2024-04-10,05:35:00,74.578,1.007,733.64,2174.611
2024-04-10,05:40:00,82.176,0.984,1061.914,5004.893
2024-04-10,05:45:00,101.937,0.915,1607.705,3892.452
2024-04-10,05:50:00,83.351,0.975,1141.395,6199.546
2024-04-10,05:55:00,97.717,0.906,1684.44,2398.287
2024-04-10,06:00:00,98.08,0.986,1244.997,1857.656
2024-04-10,06:05:00,81.048,0.995,1015.189,686.081
2024-04-10,06:10:00,85.323,1.004,1068.093,838.697
2024-04-10,06:15:00,91.329,0.95,1239.423,2041.375
2024-04-10,06:20:00,109.814,0.852,1420.763,3468.412
2024-04-10,06:25:00,126.566,0.9,1674.847,5828.829
2024-04-10,06:30:00,120.158,0.926,1981.769,4169.773
2024-04-10,06:35:00,106.007,0.99,1221.453,2318.796
2024-04-10,06:40:00,132.766,0.941,2073.608,3046.783
2024-04-10,06:45:00,105.333,0.976,1101.048,2195.91
2024-04-10,06:50:00,109.613,0.931,1658.948,1487.524
2024-04-10,06:55:00,109.961,0.993,1863.952,6367.001
2024-04-10,07:00:00,111.453,0.87,1460.967,8346.373
2024-04-10,07:05:00,103.327,0.914,1566.771,1607.317
2024-04-10,07:10:00,100.782,0.883,1621.064,1952.723
2024-04-10,07:15:00,104.609,0.915,1345.028,2896.276
2024-04-10,07:20:00,101.289,0.873,1192.799,2344.053
2024-04-11,00:30:00,64.932,0.842,460.538,2197.988
2024-04-11,00:35:00,59.319,0.942,570.718,2234.217
2024-04-11,00:40:00,64.398,1.005,909.919,1893.84
2024-04-11,00:45:00,49.122,1.005,536.117,916.103
2024-04-11,00:50:00,49.8,0.988,467.123,850.275
2024-04-11,00:55:00,49.924,0.944,542.628,865.189
2024-04-11,01:00:00,48.735,0.79,350.828,1152.648
2024-04-11,01:05:00,46.539,1.002,438.113,891.507
2024-04-11,01:10:00,49.336,0.981,427.737,2963.161
2024-04-11,01:15:00,38.308,1.004,342.882,458.8
2024-04-11,01:20:00,37.52,1.005,334.512,461.044
2024-04-11,01:25:00,36.536,1.003,279.135,516.813
2024-04-11,01:30:00,36.461,1.002,286.571,511.01
2024-04-11,01:35:00,37.55,1.005,323.583,338.419
2024-04-11,01:40:00,41.124,0.938,258.273,1019.796
2024-04-11,01:45:00,43.498,0.885,287.309,1711.504
2024-04-11,01:50:00,29.488,1.004,103.175,1170.145
2024-04-11,01:55:00,35.735,0.993,183.443,1043.708
2024-04-11,02:00:00,35.846,1.002,192.136,615.688
2024-04-11,02:05:00,41.013,1.005,293.041,1174.53
2024-04-11,02:10:00,40.51,0.987,229.179,1289.004
2024-04-11,02:15:00,38.353,0.941,291.565,1877.594
2024-04-11,02:20:00,37.035,0.996,207.919,620.688
2024-04-11,02:25:00,42.96,0.993,335.93,1297.014
2024-04-11,02:30:00,44.581,0.977,333.039,978.833
2024-04-11,02:35:00,50.078,0.962,413.915,1629.13
2024-04-11,02:40:00,47.811,1.002,426.704,282.515
2024-04-11,02:45:00,44.9,0.92,377.607,873.036
2024-04-11,02:50:00,45.109,0.959,348.011,805.322
2024-04-11,02:55:00,73.006,0.94,877.847,3918.019
2024-04-11,03:00:00,68.932,0.992,807.622,1131.509
2024-04-11,03:05:00,84.293,0.921,947.172,6088.406
2024-04-11,03:10:00,69.911,0.875,753.066,1031.992
2024-04-11,03:15:00,66.813,1.003,798.148,1623.59
2024-04-11,03:20:00,61.975,1.006,759.682,676.409
2024-04-11,03:25:00,59.873,1.003,824.238,659.864
2024-04-11,03:30:00,55.646,1.002,611.87,633.101
2024-04-11,03:35:00,60.647,0.997,825.939,638.175
2024-04-11,03:40:00,61.876,1.004,724.77,689.627
2024-04-11,03:45:00,74.282,0.861,608.893,4861.446
2024-04-11,03:50:00,52.626,0.967,366.708,928.268
2024-04-11,03:55:00,53.599,1.004,376.084,1999.477
2024-04-11,04:00:00,56.23,0.987,485.973,1134.956
2024-04-11,04:05:00,42.759,1.002,268.312,1757.234
2024-04-11,04:10:00,53.669,1.005,488.279,1839.559
2024-04-11,04:15:00,42.502,0.994,233.218,1056.575
2024-04-11,04:20:00,48.024,0.979,369.515,1271.57
2024-04-11,04:25:00,65.644,0.93,728.131,2641.72
2024-04-11,04:30:00,55.252,0.957,437.797,866.368
2024-04-11,04:35:00,57.2,1.005,471.133,669.824
2024-04-11,04:40:00,67.458,0.766,533.232,7668.446
2024-04-11,04:45:00,59.867,0.974,576.322,5009.659
2024-04-11,04:50:00,56.332,1.004,409.24,2745.264
2024-04-11,04:55:00,47.829,1.004,254.627,910.506
2024-04-11,05:00:00,60.327,0.982,685.673,1757.425
2024-04-11,05:05:00,59.104,1.002,565.815,1331.95
2024-04-11,05:10:00,68.289,0.99,984.28,2202.63
2024-04-11,05:15:00,76.337,1.004,834.562,1836.342
2024-04-11,05:20:00,72.736,0.904,569.244,2740.739
2024-04-11,05:25:00,82.222,0.983,904.794,3332.396
2024-04-11,05:30:00,59.686,0.994,499.325,1390.137
2024-04-11,05:35:00,66.608,1.005,776.959,2621.383
2024-04-11,05:40:00,86.156,0.927,862.475,4056.856
2024-04-11,05:45:00,114.05,0.916,2297.268,2181.765
2024-04-11,05:50:00,111.825,0.987,2067.521,5800.327
2024-04-11,05:55:00,99.831,0.91,1402.124,2220.578
2024-04-11,06:00:00,97.411,0.941,1661.737,1742.553
2024-04-11,06:05:00,99.501,0.918,1230.915,2433.46
2024-04-11,06:10:00,75.086,0.93,931.241,1677.071
2024-04-11,06:15:00,68.391,1.007,952.409,1268.467
2024-04-11,06:20:00,61.725,1.002,737.075,833.171
2024-04-11,06:25:00,65.518,0.979,1029.805,1311.241
2024-04-11,06:30:00,64.883,1.005,706.338,530.863
2024-04-11,06:35:00,59.673,0.932,648.694,1110.48
2024-04-11,06:40:00,82.716,0.9,1134.453,2024.367
2024-04-11,06:45:00,86.072,0.953,1396.839,3193.612
2024-04-11,06:50:00,82.878,0.988,944.719,2381.482
2024-04-11,06:55:00,76.063,0.987,918.177,2476.965
2024-04-11,07:00:00,83.975,0.942,769.362,3626.087
2024-04-11,07:05:00,75.164,0.886,782.392,1806.905
2024-04-11,07:10:00,75.44,0.93,590.532,1891.764
2024-04-11,07:15:00,78.7,0.885,702.381,2049.337
2024-04-12,01:05:00,102.643,0.99,2146.644,3225.918
2024-04-12,01:10:00,94.647,0.936,2247.567,1006.762
2024-04-12,01:15:00,93.943,1.004,1962.256,721.147
2024-04-12,01:20:00,94.185,1.003,1887.274,798.483
2024-04-12,01:25:00,97.499,1.002,2065.323,1046.96
2024-04-12,01:30:00,92.728,1.002,1914.688,619.853
2024-04-12,01:35:00,96.06,0.916,1872.761,969.616
2024-04-12,01:40:00,79.001,0.974,810.479,3405.283
2024-04-12,01:45:00,67.045,1.003,756.498,455.593
2024-04-12,01:50:00,68.873,1.005,755.758,526.474
2024-04-12,01:55:00,68.055,0.982,829.574,1078.248
2024-04-12,02:00:00,67.748,0.999,730.766,1812.698
2024-04-12,02:05:00,49.946,0.934,474.453,1826.29
2024-04-12,02:10:00,58.47,0.982,596.461,1830.898
2024-04-12,02:15:00,62.392,1.002,729.803,1344.096
2024-04-12,02:20:00,65.097,0.952,682.037,1706.245
2024-04-12,02:25:00,62.351,0.99,848.612,549.954
2024-04-12,02:30:00,57.81,0.981,630.95,1809.77
2024-04-12,02:35:00,57.045,1.003,667.983,610.804
2024-04-12,02:40:00,63.631,1.002,828.603,2149.138
2024-04-12,02:45:00,63.507,0.998,769.355,913.895
2024-04-12,02:50:00,64.159,1.003,953.192,861.249
2024-04-12,02:55:00,72.517,0.869,1068.947,555.333
2024-04-12,03:00:00,92.918,1.005,1135.256,3251.197
2024-04-12,03:05:00,83.012,0.96,810.337,1937.772
2024-04-12,03:10:00,69.744,0.987,525.351,1223.553
2024-04-12,03:15:00,94.664,0.983,943.228,1586.829
2024-04-12,03:20:00,85.634,0.96,883.297,2400.56
2024-04-12,03:25:00,80.759,1.004,1146.191,3028.604
2024-04-12,03:30:00,110.321,0.944,2491.318,2077.809
2024-04-12,03:35:00,94.215,0.916,1255.634,1486.172
2024-04-12,03:40:00,84.155,1.002,1096.899,402.277
2024-04-12,03:45:00,79.377,1.004,1148.305,780.378
2024-04-12,03:50:00,82.656,0.93,750.627,5521.688
2024-04-12,03:55:00,83.297,0.945,902.228,734.081
2024-04-12,04:00:00,91.045,0.941,1280.388,4591.737
2024-04-12,04:05:00,91.779,1.005,1158.487,2135.947
2024-04-12,04:10:00,100.877,1.003,1965.415,1671.982
2024-04-12,04:15:00,90.941,0.928,1211.669,3884.004
2024-04-12,04:20:00,89.654,0.871,1140.297,4696.796
2024-04-12,04:25:00,91.636,0.967,1401.441,1828.997
2024-04-12,04:30:00,93.372,0.995,1310.518,1575.151
2024-04-12,04:35:00,105.525,0.938,1041.987,3778.424
2024-04-12,04:40:00,88.158,0.979,1243.142,2676.361
2024-04-12,04:45:00,31.039,1.004,97.303,938.185
2024-04-12,04:50:00,53.793,0.99,481.859,1501.278
2024-04-12,04:55:00,90.661,0.907,1494.803,2179.81
2024-04-12,05:00:00,114.338,0.916,2341.918,1753.323
2024-04-12,05:05:00,113.718,1.004,2269.7,5511.74
2024-04-12,05:10:00,97.779,0.942,1317.429,3239.833
2024-04-12,05:15:00,90.63,1.005,1275.361,933.533
2024-04-12,05:20:00,91.462,1.002,1399.764,967.079
2024-04-12,05:25:00,103.505,0.906,1728.246,1269.718
2024-04-12,05:30:00,83.941,0.887,2265.936,3228.044
2024-04-12,05:35:00,79.73,0.901,1040.526,1421.093
2024-04-12,05:40:00,103.195,0.949,1887.143,7727.2
2024-04-12,05:45:00,144.658,1.007,2559.642,7175.965
2024-04-12,05:50:00,121.168,0.994,2566.513,2332.297
2024-04-12,05:55:00,111.978,0.92,1572.944,2644.122
2024-04-12,06:00:00,111.445,0.995,1818.085,2704.061
2024-04-12,06:05:00,87.582,0.971,1155.564,2719.675
2024-04-12,06:10:00,117.243,0.975,2023.818,2403.998
2024-04-12,06:15:00,103.233,0.945,2279.724,3271.162
2024-04-12,06:20:00,106.815,0.916,2036.783,2153.201
2024-04-12,06:25:00,97.012,0.945,1740.518,770.462
2024-04-12,06:30:00,97.873,0.935,1413.403,1654.608
2024-04-12,06:35:00,85.297,1.002,1453.397,1270.362
2024-04-12,06:40:00,75.547,1.004,1168.066,1516.675
2024-04-12,06:45:00,74.586,1.005,1339.024,1540.714
2024-04-12,06:50:00,66.814,0.898,779.757,819.416
2024-04-12,06:55:00,69.635,0.992,972.743,4019.196
2024-04-12,07:00:00,65.715,0.985,682.57,3811.483
2024-04-12,07:05:00,58.351,0.987,422.118,2545.063
2024-04-12,07:10:00,60.192,0.983,726.094,1968.864
2024-04-12,07:15:00,69.93,0.917,721.582,2190.687
2024-04-12,07:20:00,58.051,1.004,605.862,2882.699
2024-04-12,07:25:00,50.937,0.839,535.976,1170.778
2024-04-12,07:35:00,67.667,0.951,869.216,1614.621
2024-04-13,01:25:00,80.523,1.007,1162.77,1239.632
2024-04-13,01:30:00,92.925,0.923,1414.002,1103.176
2024-04-13,01:35:00,85.18,0.935,1044.75,774.541
2024-04-13,01:40:00,83.437,0.854,782.292,571.412
2024-04-13,01:45:00,85.081,1.008,1166.406,318.018
2024-04-13,01:50:00,94.851,1.005,1380.844,539.302
2024-04-13,01:55:00,85.065,0.937,1036.184,461.768
2024-04-13,02:00:00,68.962,1.004,815.54,774.206
2024-04-13,02:05:00,68.791,1.003,862.808,331.495
2024-04-13,02:10:00,69.569,0.97,820.658,488.251
2024-04-13,02:15:00,67.991,0.978,750.229,1073.594
2024-04-13,02:20:00,65.591,1.001,525.916,1034.51
2024-04-13,02:25:00,54.707,0.988,455.688,2161.393
2024-04-13,02:30:00,54.582,0.995,464.999,2138.209
2024-04-13,02:35:00,66.395,0.975,680.423,1454.199
2024-04-13,02:40:00,71.333,0.979,807.252,1371.416
2024-04-13,02:45:00,58.636,0.998,548.124,1552.304
2024-04-13,02:50:00,66.759,0.938,828.554,2758.603
2024-04-13,02:55:00,57.437,0.966,618.141,833.51
2024-04-13,03:00:00,57.675,1.005,535.997,349.013
2024-04-13,03:05:00,59.03,0.964,839.193,1399.908
2024-04-13,03:10:00,54.42,0.927,463.554,1250.342
2024-04-13,03:15:00,52.184,1.004,489.232,786.866
2024-04-13,03:20:00,49.158,1.004,389.767,659.873
2024-04-13,03:25:00,64.406,0.956,776.513,1554.237
2024-04-13,03:30:00,74.864,1.006,830.076,490.755
2024-04-13,03:35:00,69.582,1.002,884.491,899.069
2024-04-13,03:40:00,65.954,1.002,774.349,642.283
2024-04-13,03:45:00,76.242,1.007,1081.82,481.592
2024-04-13,03:50:00,75.009,1.003,971.771,712.863
2024-04-13,03:55:00,73.286,1.005,1008.235,700.584
2024-04-13,04:00:00,81.599,0.963,1534.161,1199.182
2024-04-13,04:05:00,56.585,0.998,374.052,1842.921
2024-04-13,04:10:00,73.209,0.95,729.286,4391.281
2024-04-13,04:15:00,64.24,0.959,497.653,3429.223
2024-04-13,04:20:00,66.416,0.858,569.031,1261.699
2024-04-13,04:25:00,60.493,0.848,587.72,1043.049
2024-04-13,04:30:00,60.303,0.879,542.443,526.586
2024-04-13,04:35:00,85.548,0.836,725.88,2006.399
2024-04-13,04:40:00,80.029,0.91,698.41,578.557
2024-04-13,04:45:00,73.166,0.922,596.325,2621.272
2024-04-13,04:50:00,70.247,0.975,671.129,1269.617
2024-04-13,04:55:00,89.075,0.945,1027.267,6248.451
2024-04-13,05:00:00,82.636,1.002,834.989,1730.378
2024-04-13,05:05:00,101.825,0.918,1283.164,3562.51
2024-04-13,05:10:00,71.194,0.975,472.196,1310.861
2024-04-13,05:15:00,82.21,0.923,797.741,2031.063
2024-04-13,05:20:00,95.82,0.952,1092.763,3033.699
2024-04-13,05:25:00,113.275,0.999,1782.805,2997.622
2024-04-13,05:30:00,104.995,0.961,1535.628,3447.572
2024-04-13,05:35:00,82.533,1.002,548.855,1286.62
2024-04-13,05:40:00,104.62,0.979,2453.113,1286.588
2024-04-13,05:45:00,71.126,0.849,792.346,848.985
2024-04-13,05:50:00,70.818,0.969,1492.464,3116.336
2024-04-13,05:55:00,77.839,0.965,743.29,2378.624
2024-04-13,06:00:00,77.387,1.004,1185.08,2825.962
2024-04-13,06:05:00,83.898,0.946,1002.188,794.813
2024-04-13,06:10:00,108.733,1.007,1605.998,1731.518
2024-04-13,06:15:00,94.306,1.003,1436.066,1667.98
2024-04-13,06:20:00,120.83,0.824,2075.267,4328.439
2024-04-13,06:25:00,107.716,0.944,1969.622,1586.944
2024-04-13,06:30:00,90.141,0.972,1377.432,2945.013
2024-04-13,06:35:00,114.357,1.001,1624.518,2946.889
2024-04-13,06:40:00,112.779,0.956,1610.518,2217.502
2024-04-13,06:45:00,113.929,0.937,2037.666,2953.192
2024-04-13,06:50:00,93.472,0.952,870.452,1787.957
2024-04-13,06:55:00,85.199,0.91,831.232,4631.297
2024-04-13,07:00:00,93.1,0.838,912.413,1289.348
2024-04-13,07:05:00,80.135,0.991,767.05,2259.053
2024-04-13,07:15:00,103.571,1.004,1456.384,2882.078
2024-04-13,07:20:00,103.893,1.003,1232.185,2178.556
2024-04-13,07:25:00,88.922,0.861,962.392,3037.137
2024-04-13,07:30:00,93.758,0.867,942.459,2617.711
2024-04-13,07:35:00,84.709,0.919,844.034,2908.761
2024-04-13,07:40:00,83.33,0.974,954.199,2419.131
2024-04-13,07:45:00,88.12,0.951,1029.065,1742.24
2024-04-13,07:50:00,83.176,0.956,1107.299,2625.355
2024-04-13,07:55:00,79.869,0.805,609.619,1972.804
2024-04-14,02:40:00,31.08,0.737,213.86,509.211
2024-04-14,02:45:00,42.218,0.82,279.67,1127.279
2024-04-14,02:50:00,44.104,0.934,307.879,1012.681
2024-04-14,02:55:00,43.328,0.997,345.014,898.493
2024-04-14,03:00:00,41.068,1.001,364.003,971.679
2024-04-14,03:05:00,41.239,1.004,376.576,671.501
2024-04-14,03:10:00,43.842,0.997,493.695,407.601
2024-04-14,03:15:00,41.737,1.004,386.166,641.622
2024-04-14,03:20:00,58.514,0.834,397.036,3310.993
2024-04-14,03:25:00,63.114,1.004,739.758,3013.116
2024-04-14,03:30:00,43.399,0.967,248.583,1268.807
2024-04-14,03:35:00,38.911,1.004,335.224,1517.0
2024-04-14,03:40:00,36.899,1.001,360.392,316.311
2024-04-14,03:45:00,46.29,0.968,416.225,1394.988
2024-04-14,03:50:00,46.968,1.004,532.18,547.138
2024-04-14,03:55:00,40.683,1.002,329.975,459.419
2024-04-14,04:00:00,41.185,1.004,356.577,372.875
2024-04-14,04:05:00,49.105,0.94,501.259,1921.227
2024-04-14,04:10:00,42.627,1.001,483.941,710.182
2024-04-14,04:15:00,41.497,1.004,460.523,694.032
2024-04-14,04:20:00,38.259,1.003,357.94,421.867
2024-04-14,04:25:00,38.879,1.005,335.344,506.261
2024-04-14,04:30:00,37.36,1.002,327.675,172.346
2024-04-14,04:35:00,37.837,1.004,315.936,453.946
2024-04-14,04:40:00,33.07,0.851,151.135,1343.611
2024-04-14,04:45:00,33.624,1.001,160.098,1181.94
2024-04-14,04:50:00,40.999,0.913,345.815,3575.789
2024-04-14,04:55:00,26.956,1.004,114.429,425.252
2024-04-14,05:00:00,29.803,1.004,189.213,1042.572
2024-04-14,05:05:00,29.458,1.004,177.542,708.53
2024-04-14,05:10:00,43.291,0.986,365.69,1503.922
2024-04-14,05:15:00,38.239,1.004,349.954,1523.069
2024-04-14,05:20:00,31.019,1.001,203.731,721.989
2024-04-14,05:25:00,43.802,0.895,391.748,519.393
2024-04-14,05:30:00,37.96,0.949,288.774,1256.984
2024-04-14,05:35:00,38.698,0.958,316.622,830.467
2024-04-14,05:40:00,36.62,1.003,282.932,604.833
2024-04-14,05:45:00,33.75,0.96,183.974,624.048
