Date,Time,SPO2 Value
2024-03-07,00:06:33,96.6
2024-03-07,00:07:33,96.6
2024-03-07,00:08:33,96.5
2024-03-07,00:09:33,96.2
2024-03-07,00:10:33,96.2
2024-03-07,00:11:33,96.2
2024-03-07,00:12:33,96.1
2024-03-07,00:13:33,96.1
2024-03-07,00:14:33,96.1
2024-03-07,00:15:33,96.1
2024-03-07,00:16:33,96.2
2024-03-07,00:17:33,96.2
2024-03-07,00:18:33,96.2
2024-03-07,00:19:33,96.2
2024-03-07,00:20:33,96.2
2024-03-07,00:21:33,96.1
2024-03-07,00:23:33,95.9
2024-03-07,00:24:33,95.4
2024-03-07,00:25:33,94.9
2024-03-07,00:26:33,94.6
2024-03-07,00:27:33,94.6
2024-03-07,00:28:33,94.5
2024-03-07,00:29:33,94.5
2024-03-07,00:30:33,94.4
2024-03-07,00:31:33,94.4
2024-03-07,00:33:33,94.5
2024-03-07,00:35:33,95.2
2024-03-07,00:36:33,95.6
2024-03-07,00:37:33,95.9
2024-03-07,00:38:33,96.1
2024-03-07,00:39:33,96.3
2024-03-07,00:40:33,96.4
2024-03-07,00:41:33,96.5
2024-03-07,00:42:33,96.6
2024-03-07,00:45:33,96.9
2024-03-07,00:46:33,97.7
2024-03-07,00:47:33,97.9
2024-03-07,00:48:33,98.1
2024-03-07,00:49:33,98.0
2024-03-07,00:50:33,97.4
2024-03-07,00:51:33,98.4
2024-03-07,00:52:33,99.1
2024-03-07,01:05:33,95.1
2024-03-07,01:06:33,96.2
2024-03-07,01:07:33,97.0
2024-03-07,01:08:33,97.6
2024-03-07,01:09:33,98.1
2024-03-07,01:10:33,98.3
2024-03-07,01:11:33,98.4
2024-03-07,01:12:33,98.6
2024-03-07,01:13:33,98.9
2024-03-07,01:14:33,99.0
2024-03-07,01:15:33,99.1
2024-03-07,01:16:33,99.4
2024-03-07,01:17:33,99.6
2024-03-07,01:18:33,99.7
2024-03-07,01:19:33,99.9
2024-03-07,01:22:33,98.9
2024-03-07,01:24:33,98.0
2024-03-07,01:25:33,97.6
2024-03-07,01:26:33,97.1
2024-03-07,01:27:33,96.7
2024-03-07,01:28:33,96.7
2024-03-07,01:29:33,96.3
2024-03-07,01:30:33,96.2
2024-03-07,01:31:33,96.3
2024-03-07,01:32:33,96.0
2024-03-07,01:33:33,96.0
2024-03-07,01:34:33,96.0
2024-03-07,01:35:33,96.0
2024-03-07,01:36:33,95.8
2024-03-07,01:37:33,95.8
2024-03-07,01:38:33,95.7
2024-03-07,01:39:33,95.4
2024-03-07,01:40:33,95.5
2024-03-07,01:42:33,96.0
2024-03-07,01:43:33,95.9
2024-03-07,01:44:33,95.7
2024-03-07,01:46:33,95.7
2024-03-07,01:47:33,95.8
2024-03-07,01:48:33,95.9
2024-03-07,01:49:33,96.4
2024-03-07,01:50:33,96.1
2024-03-07,01:51:33,96.2
2024-03-07,01:52:33,96.2
2024-03-07,01:53:33,96.4
2024-03-07,01:54:33,96.4
2024-03-07,01:55:33,96.5
2024-03-07,01:56:33,96.7
2024-03-07,01:57:33,96.7
2024-03-07,01:58:33,96.8
2024-03-07,01:59:33,96.8
2024-03-07,02:00:33,96.7
2024-03-07,02:01:33,97.0
2024-03-07,02:02:33,97.0
2024-03-07,02:03:33,97.0
2024-03-07,02:04:33,97.0
2024-03-07,02:05:33,96.9
2024-03-07,02:06:33,96.7
2024-03-07,02:07:33,96.7
2024-03-07,02:09:33,96.3
2024-03-07,02:11:33,97.6
2024-03-07,02:12:33,98.0
2024-03-07,02:13:33,98.3
2024-03-07,02:14:33,98.5
2024-03-07,02:15:33,98.7
2024-03-07,02:16:33,98.6
2024-03-07,02:17:33,98.7
2024-03-07,02:18:33,98.9
2024-03-07,02:19:33,98.9
2024-03-07,02:20:33,99.0
2024-03-07,02:21:33,99.2
2024-03-07,02:22:33,99.1
2024-03-07,02:23:33,99.2
2024-03-07,02:24:33,99.2
2024-03-07,02:25:33,99.1
2024-03-07,02:28:33,98.5
2024-03-07,02:29:33,97.8
2024-03-07,02:30:33,96.9
2024-03-07,02:31:33,96.3
2024-03-07,02:32:33,96.0
2024-03-07,02:33:33,95.8
2024-03-07,02:34:33,95.9
2024-03-07,02:35:33,95.7
2024-03-07,02:36:33,96.0
2024-03-07,02:37:33,95.9
2024-03-07,02:38:33,95.8
2024-03-07,02:39:33,95.9
2024-03-07,02:40:33,95.9
2024-03-07,02:41:33,96.0
2024-03-07,02:42:33,96.1
2024-03-07,02:43:33,95.8
2024-03-07,02:44:33,95.7
2024-03-07,02:45:33,95.6
2024-03-07,02:46:33,95.5
2024-03-07,02:47:33,95.2
2024-03-07,02:48:33,95.0
2024-03-07,02:49:33,94.9
2024-03-07,02:50:33,94.4
2024-03-07,02:52:33,94.6
2024-03-07,02:53:33,94.7
2024-03-07,02:54:33,94.9
2024-03-07,02:55:33,94.8
2024-03-07,02:57:33,95.0
2024-03-07,03:26:33,94.4
2024-03-07,03:27:33,94.7
2024-03-07,03:28:33,94.8
2024-03-07,03:29:33,95.0
2024-03-07,03:30:33,95.0
2024-03-07,03:31:33,95.1
2024-03-07,03:32:33,95.1
2024-03-07,03:33:33,95.2
2024-03-07,03:34:33,95.2
2024-03-07,03:35:33,95.3
2024-03-07,03:36:33,95.3
2024-03-07,03:38:33,94.9
2024-03-07,03:52:33,95.1
2024-03-07,03:53:33,95.3
2024-03-07,03:55:33,96.6
2024-03-07,03:56:33,97.9
2024-03-07,03:57:33,98.7
2024-03-07,03:59:33,98.6
2024-03-07,04:00:33,98.1
2024-03-07,04:01:33,97.8
2024-03-07,04:02:33,97.6
2024-03-07,04:03:33,97.2
2024-03-07,04:04:33,97.1
2024-03-07,04:05:33,97.1
2024-03-07,04:07:33,97.5
2024-03-07,04:08:33,97.7
2024-03-07,04:09:33,97.8
2024-03-07,04:10:33,97.2
2024-03-07,04:11:33,97.1
2024-03-07,04:12:33,95.4
2024-03-07,04:13:33,93.1
2024-03-07,04:15:33,93.8
2024-03-07,04:17:33,94.4
2024-03-07,04:18:33,95.7
2024-03-07,04:19:33,96.1
2024-03-07,04:21:33,96.5
2024-03-07,04:22:33,96.7
2024-03-07,04:23:33,96.8
2024-03-07,04:24:33,96.8
2024-03-07,04:25:33,96.9
2024-03-07,04:26:33,96.8
2024-03-07,04:27:33,96.5
2024-03-07,04:28:33,96.6
2024-03-07,04:29:33,96.5
2024-03-07,04:30:33,96.5
2024-03-07,04:31:33,96.6
2024-03-07,04:32:33,96.5
2024-03-07,04:33:33,96.5
2024-03-07,04:35:33,96.1
2024-03-07,04:38:33,95.7
2024-03-07,04:39:33,95.4
2024-03-07,04:40:33,95.4
2024-03-07,04:41:33,95.1
2024-03-07,04:42:33,95.2
2024-03-07,04:43:33,95.4
2024-03-07,04:46:33,95.6
2024-03-07,04:48:33,95.8
2024-03-07,04:50:33,94.5
2024-03-07,04:52:33,94.5
2024-03-07,04:53:33,94.5
2024-03-07,04:54:33,94.5
2024-03-07,04:55:33,94.7
2024-03-07,04:56:33,94.6
2024-03-07,04:57:33,94.8
2024-03-07,04:58:33,95.0
2024-03-07,04:59:33,95.3
2024-03-07,05:00:33,95.3
2024-03-07,05:01:33,95.5
2024-03-07,05:02:33,95.5
2024-03-07,05:03:33,95.5
2024-03-07,05:04:33,95.4
2024-03-07,05:05:33,95.4
2024-03-07,05:06:33,95.4
2024-03-07,05:07:33,95.4
2024-03-07,05:08:33,95.3
2024-03-07,05:09:33,95.3
2024-03-07,05:10:33,95.3
2024-03-07,05:11:33,95.2
2024-03-07,05:12:33,95.2
2024-03-07,05:13:33,95.3
2024-03-07,05:14:33,95.2
2024-03-07,05:15:33,95.1
2024-03-07,05:16:33,95.1
2024-03-07,05:17:33,95.1
2024-03-07,05:18:33,95.0
2024-03-07,05:19:33,95.0
2024-03-07,05:21:33,94.9
2024-03-07,05:22:33,94.8
2024-03-07,05:23:33,94.9
2024-03-07,05:24:33,95.0
2024-03-07,05:25:33,95.1
2024-03-07,05:26:33,95.1
2024-03-07,05:27:33,95.1
2024-03-07,05:29:33,94.9
2024-03-07,05:30:33,95.1
2024-03-07,05:31:33,95.1
2024-03-07,05:32:33,95.1
2024-03-07,05:33:33,95.1
2024-03-07,05:34:33,95.3
2024-03-07,05:35:33,95.5
2024-03-07,05:36:33,95.3
2024-03-07,05:37:33,95.4
2024-03-07,05:38:33,95.3
2024-03-07,05:39:33,95.5
2024-03-07,05:40:33,95.5
2024-03-07,05:42:33,95.4
2024-03-07,05:43:33,95.3
2024-03-07,05:44:33,95.3
2024-03-07,05:45:33,95.5
2024-03-07,05:46:33,95.6
2024-03-07,05:47:33,95.7
2024-03-07,05:48:33,95.8
2024-03-07,05:49:33,96.0
2024-03-07,05:50:33,96.2
2024-03-07,05:51:33,96.9
2024-03-07,05:54:33,96.6
2024-03-07,05:55:33,96.4
2024-03-07,05:56:33,96.1
2024-03-07,05:57:33,95.8
2024-03-07,05:58:33,95.5
2024-03-07,05:59:33,95.4
2024-03-07,06:00:33,95.2
2024-03-07,06:01:33,95.3
2024-03-07,06:03:33,95.4
2024-03-07,06:04:33,95.4
2024-03-07,06:05:33,95.6
2024-03-07,06:06:33,95.8
2024-03-07,06:07:33,96.2
2024-03-07,06:08:33,96.2
2024-03-07,06:10:33,96.3
2024-03-07,06:11:33,96.1
2024-03-07,06:12:33,96.0
2024-03-07,06:13:33,95.5
2024-03-07,06:14:33,95.3
2024-03-07,06:15:33,95.1
2024-03-07,06:16:33,95.0
2024-03-07,06:17:33,94.6
2024-03-07,06:18:33,94.2
2024-03-07,06:19:33,94.2
2024-03-07,06:21:33,93.9
2024-03-07,06:22:33,93.9
2024-03-07,06:23:33,94.2
2024-03-08,00:23:03,96.3
2024-03-08,00:24:03,96.5
2024-03-08,00:25:03,96.5
2024-03-08,00:26:03,96.8
2024-03-08,00:27:03,96.6
2024-03-08,00:28:03,96.6
2024-03-08,00:29:03,96.9
2024-03-08,00:30:03,96.7
2024-03-08,00:31:03,96.7
2024-03-08,00:32:03,96.5
2024-03-08,00:33:03,96.9
2024-03-08,00:34:03,97.1
2024-03-08,00:35:03,97.1
2024-03-08,00:36:03,97.1
2024-03-08,00:43:03,96.7
2024-03-08,00:44:03,96.4
2024-03-08,00:45:03,96.0
2024-03-08,00:46:03,96.0
2024-03-08,00:47:03,95.9
2024-03-08,00:48:03,95.9
2024-03-08,00:49:03,95.9
2024-03-08,00:50:03,95.9
2024-03-08,00:51:03,96.0
2024-03-08,00:52:03,96.1
2024-03-08,00:53:03,96.1
2024-03-08,00:54:03,96.3
2024-03-08,00:55:03,96.3
2024-03-08,00:56:03,96.3
2024-03-08,00:57:03,96.3
2024-03-08,00:58:03,96.3
2024-03-08,00:59:03,96.3
2024-03-08,01:00:03,96.3
2024-03-08,01:01:03,96.2
2024-03-08,01:02:03,96.2
2024-03-08,01:03:03,96.2
2024-03-08,01:04:03,96.2
2024-03-08,01:05:03,96.2
2024-03-08,01:06:03,96.2
2024-03-08,01:07:03,96.3
2024-03-08,01:08:03,96.3
2024-03-08,01:09:03,96.3
2024-03-08,01:10:03,96.3
2024-03-08,01:11:03,96.3
2024-03-08,01:12:03,96.3
2024-03-08,01:13:03,96.3
2024-03-08,01:14:03,96.4
2024-03-08,01:15:03,96.4
2024-03-08,01:16:03,96.3
2024-03-08,01:17:03,96.3
2024-03-08,01:18:03,96.3
2024-03-08,01:19:03,96.2
2024-03-08,01:20:03,96.3
2024-03-08,01:21:03,96.3
2024-03-08,01:22:03,96.2
2024-03-08,01:23:03,96.3
2024-03-08,01:24:03,96.4
2024-03-08,01:25:03,96.3
2024-03-08,01:26:03,96.2
2024-03-08,01:27:03,96.2
2024-03-08,01:28:03,96.3
2024-03-08,01:29:03,96.3
2024-03-08,01:30:03,96.4
2024-03-08,01:31:03,96.4
2024-03-08,01:32:03,96.4
2024-03-08,01:33:03,96.3
2024-03-08,01:34:03,96.3
2024-03-08,01:35:03,96.2
2024-03-08,01:38:03,95.9
2024-03-08,01:39:03,95.6
2024-03-08,01:40:03,95.6
2024-03-08,01:41:03,95.4
2024-03-08,01:42:03,95.5
2024-03-08,01:43:03,95.5
2024-03-08,01:44:03,95.8
2024-03-08,01:45:03,96.0
2024-03-08,01:46:03,96.0
2024-03-08,01:47:03,96.0
2024-03-08,01:48:03,95.9
2024-03-08,01:49:03,96.1
2024-03-08,01:50:03,96.0
2024-03-08,01:52:03,96.1
2024-03-08,01:53:03,96.1
2024-03-08,01:54:03,96.6
2024-03-08,01:55:03,96.3
2024-03-08,01:57:03,96.4
2024-03-08,01:58:03,96.3
2024-03-08,02:00:03,96.1
2024-03-08,02:01:03,96.0
2024-03-08,02:02:03,96.4
2024-03-08,02:03:03,96.5
2024-03-08,02:04:03,96.7
2024-03-08,02:07:03,96.6
2024-03-08,02:08:03,96.2
2024-03-08,02:09:03,95.9
2024-03-08,02:10:03,95.9
2024-03-08,02:11:03,95.9
2024-03-08,02:12:03,95.7
2024-03-08,02:13:03,95.6
2024-03-08,02:14:03,95.5
2024-03-08,02:15:03,95.4
2024-03-08,02:16:03,95.4
2024-03-08,02:17:03,95.6
2024-03-08,02:18:03,95.5
2024-03-08,02:19:03,95.6
2024-03-08,02:20:03,95.4
2024-03-08,02:21:03,95.4
2024-03-08,02:22:03,95.5
2024-03-08,02:23:03,95.5
2024-03-08,02:24:03,95.4
2024-03-08,02:25:03,95.4
2024-03-08,02:26:03,95.4
2024-03-08,02:27:03,95.4
2024-03-08,02:28:03,95.4
2024-03-08,02:29:03,95.6
2024-03-08,02:30:03,95.5
2024-03-08,02:31:03,95.5
2024-03-08,02:32:03,95.6
2024-03-08,02:33:03,95.6
2024-03-08,02:34:03,95.5
2024-03-08,02:35:03,95.5
2024-03-08,02:36:03,95.7
2024-03-08,02:37:03,95.8
2024-03-08,02:38:03,95.8
2024-03-08,02:39:03,95.6
2024-03-08,02:40:03,95.5
2024-03-08,02:41:03,95.6
2024-03-08,02:42:03,95.5
2024-03-08,02:43:03,95.6
2024-03-08,02:44:03,95.7
2024-03-08,02:45:03,95.7
2024-03-08,02:46:03,95.6
2024-03-08,02:48:03,95.6
2024-03-08,02:49:03,96.3
2024-03-08,02:50:03,96.5
2024-03-08,02:51:03,96.6
2024-03-08,02:52:03,96.8
2024-03-08,02:53:03,96.9
2024-03-08,02:54:03,96.9
2024-03-08,02:55:03,96.9
2024-03-08,02:56:03,96.9
2024-03-08,02:57:03,96.9
2024-03-08,02:58:03,96.8
2024-03-08,02:59:03,97.0
2024-03-08,03:00:03,96.8
2024-03-08,03:01:03,96.8
2024-03-08,03:02:03,96.3
2024-03-08,03:03:03,95.7
2024-03-08,03:04:03,95.6
2024-03-08,03:05:03,95.3
2024-03-08,03:06:03,95.1
2024-03-08,03:08:03,95.1
2024-03-08,03:09:03,95.4
2024-03-08,03:10:03,95.6
2024-03-08,03:13:03,96.6
2024-03-08,03:14:03,97.0
2024-03-08,03:15:03,97.2
2024-03-08,03:16:03,98.1
2024-03-08,03:17:03,99.2
2024-03-08,03:18:03,99.5
2024-03-08,03:20:03,98.1
2024-03-08,03:21:03,96.3
2024-03-08,03:22:03,94.5
2024-03-08,03:23:03,92.8
2024-03-08,03:24:03,91.8
2024-03-08,03:25:03,91.0
2024-03-08,03:26:03,90.7
2024-03-08,03:27:03,89.5
2024-03-08,03:28:03,90.7
2024-03-08,03:29:03,92.1
2024-03-08,03:30:03,93.1
2024-03-08,03:31:03,93.2
2024-03-08,03:32:03,93.3
2024-03-08,03:34:03,96.0
2024-03-08,03:35:03,98.0
2024-03-08,03:36:03,99.0
2024-03-08,03:37:03,99.6
2024-03-08,03:38:03,99.9
2024-03-08,03:39:03,100.0
2024-03-08,03:41:03,99.5
2024-03-08,03:42:03,98.6
2024-03-08,03:43:03,98.3
2024-03-08,03:44:03,97.8
2024-03-08,03:45:03,97.4
2024-03-08,03:46:03,97.2
2024-03-08,03:47:03,97.1
2024-03-08,03:48:03,96.9
2024-03-08,03:49:03,96.7
2024-03-08,03:50:03,96.9
2024-03-08,03:51:03,96.8
2024-03-08,03:52:03,96.8
2024-03-08,03:53:03,96.7
2024-03-08,03:54:03,96.6
2024-03-08,03:55:03,96.5
2024-03-08,03:56:03,96.5
2024-03-08,03:57:03,96.4
2024-03-08,03:58:03,96.2
2024-03-08,03:59:03,96.4
2024-03-08,04:00:03,96.2
2024-03-08,04:01:03,96.2
2024-03-08,04:02:03,95.9
2024-03-08,04:03:03,95.9
2024-03-08,04:04:03,96.1
2024-03-08,04:05:03,96.0
2024-03-08,04:06:03,96.0
2024-03-08,04:07:03,96.1
2024-03-08,04:08:03,96.4
2024-03-08,04:09:03,96.4
2024-03-08,04:10:03,96.5
2024-03-08,04:12:03,96.6
2024-03-08,04:13:03,97.4
2024-03-08,04:14:03,98.3
2024-03-08,04:15:03,98.6
2024-03-08,04:16:03,99.2
2024-03-08,04:18:03,98.9
2024-03-08,04:20:03,98.4
2024-03-08,04:21:03,97.9
2024-03-08,04:22:03,97.7
2024-03-08,04:23:03,97.6
2024-03-08,04:24:03,97.3
2024-03-08,04:25:03,97.5
2024-03-08,04:26:03,97.7
2024-03-08,04:27:03,97.9
2024-03-08,04:28:03,98.1
2024-03-08,04:29:03,98.6
2024-03-08,04:30:03,98.3
2024-03-08,04:31:03,98.7
2024-03-08,04:32:03,98.5
2024-03-08,04:33:03,98.7
2024-03-08,04:34:03,98.9
2024-03-08,04:35:03,98.9
2024-03-08,04:36:03,98.7
2024-03-08,04:37:03,98.6
2024-03-08,04:38:03,98.3
2024-03-08,04:39:03,98.5
2024-03-08,04:41:03,97.6
2024-03-08,04:42:03,97.2
2024-03-08,04:43:03,97.4
2024-03-08,04:44:03,97.4
2024-03-08,04:45:03,97.5
2024-03-08,04:46:03,97.7
2024-03-08,04:47:03,97.8
2024-03-08,04:48:03,97.7
2024-03-08,04:49:03,97.6
2024-03-08,04:50:03,97.6
2024-03-08,04:51:03,97.6
2024-03-08,04:52:03,97.6
2024-03-08,04:53:03,97.4
2024-03-08,04:54:03,97.4
2024-03-08,04:55:03,97.3
2024-03-08,04:56:03,97.4
2024-03-08,04:57:03,97.5
2024-03-08,04:58:03,97.4
2024-03-08,04:59:03,97.6
2024-03-08,05:00:03,97.7
2024-03-08,05:01:03,97.6
2024-03-08,05:02:03,97.6
2024-03-08,05:03:03,97.7
2024-03-08,05:05:03,97.2
2024-03-08,05:06:03,96.6
2024-03-08,05:07:03,96.2
2024-03-08,05:08:03,95.9
2024-03-08,05:09:03,95.7
2024-03-08,05:10:03,95.3
2024-03-08,05:11:03,95.4
2024-03-08,05:12:03,95.3
2024-03-08,05:13:03,95.2
2024-03-08,05:14:03,95.2
2024-03-08,05:16:03,95.0
2024-03-08,05:17:03,94.6
2024-03-08,05:19:03,94.6
2024-03-08,05:20:03,94.8
2024-03-08,05:21:03,95.0
2024-03-08,05:22:03,95.1
2024-03-08,05:23:03,95.3
2024-03-08,05:24:03,95.3
2024-03-08,05:25:03,95.3
2024-03-08,05:26:03,95.4
2024-03-08,05:27:03,95.4
2024-03-08,05:28:03,95.4
2024-03-08,05:29:03,95.5
2024-03-08,05:30:03,95.5
2024-03-08,05:31:03,95.6
2024-03-08,05:32:03,95.5
2024-03-08,05:33:03,95.6
2024-03-08,05:34:03,95.6
2024-03-08,05:35:03,95.5
2024-03-08,05:36:03,95.6
2024-03-08,05:37:03,95.6
2024-03-08,05:38:03,95.5
2024-03-08,05:39:03,95.5
2024-03-08,05:40:03,95.4
2024-03-08,05:41:03,95.4
2024-03-08,05:42:03,95.4
2024-03-08,05:43:03,95.4
2024-03-08,05:44:03,95.4
2024-03-08,05:45:03,95.4
2024-03-08,05:46:03,95.4
2024-03-08,05:47:03,95.4
2024-03-08,05:48:03,95.5
2024-03-08,05:49:03,95.5
2024-03-08,05:50:03,95.5
2024-03-08,05:51:03,95.6
2024-03-08,05:52:03,95.6
2024-03-08,05:54:03,95.8
2024-03-08,05:55:03,95.3
2024-03-08,05:56:03,95.0
2024-03-08,05:57:03,94.8
2024-03-08,05:58:03,94.6
2024-03-08,05:59:03,94.6
2024-03-08,06:00:03,94.6
2024-03-08,06:01:03,94.7
2024-03-08,06:02:03,94.4
2024-03-08,06:04:03,94.4
2024-03-08,06:05:03,95.2
2024-03-08,06:06:03,95.7
2024-03-08,06:07:03,95.8
2024-03-08,06:08:03,95.7
2024-03-08,06:09:03,95.6
2024-03-08,06:10:03,95.5
2024-03-08,06:11:03,95.4
2024-03-08,06:12:03,95.4
2024-03-08,06:13:03,95.5
2024-03-08,06:14:03,95.4
2024-03-08,06:15:03,95.3
2024-03-08,06:16:03,95.1
2024-03-08,06:17:03,94.8
2024-03-08,06:18:03,94.7
2024-03-08,06:19:03,94.7
2024-03-08,06:20:03,94.8
2024-03-08,06:21:03,95.1
2024-03-08,06:22:03,95.3
2024-03-08,06:23:03,95.4
2024-03-08,06:28:03,93.9
2024-03-08,06:29:03,93.1
2024-03-08,06:30:03,93.4
2024-03-08,06:31:03,93.7
2024-03-08,06:32:03,93.7
2024-03-08,06:33:03,94.1
2024-03-08,06:36:03,94.3
2024-03-08,06:37:03,94.6
2024-03-08,06:38:03,94.7
2024-03-08,06:39:03,94.9
2024-03-08,06:40:03,95.2
2024-03-08,06:41:03,95.3
2024-03-08,06:42:03,95.4
2024-03-08,06:44:03,95.3
2024-03-08,06:45:03,95.0
2024-03-08,06:46:03,95.1
2024-03-08,06:47:03,95.2
2024-03-08,06:48:03,96.3
2024-03-08,06:50:03,96.7
2024-03-08,06:51:03,96.7
2024-03-08,06:52:03,96.7
2024-03-08,06:53:03,96.7
2024-03-08,06:54:03,96.8
2024-03-09,04:10:03,95.6
2024-03-09,04:11:03,95.5
2024-03-09,04:12:03,95.4
2024-03-09,04:13:03,95.6
2024-03-09,04:14:03,95.6
2024-03-09,04:15:03,95.7
2024-03-09,04:16:03,95.6
2024-03-09,04:17:03,95.5
2024-03-09,04:18:03,95.6
2024-03-09,04:19:03,95.5
2024-03-09,04:20:03,95.4
2024-03-09,04:21:03,95.4
2024-03-09,04:22:03,95.4
2024-03-09,04:23:03,95.4
2024-03-09,04:24:03,95.3
2024-03-09,04:25:03,95.3
2024-03-09,04:26:03,95.3
2024-03-09,04:27:03,95.3
2024-03-09,04:28:03,95.2
2024-03-09,04:29:03,95.2
2024-03-09,04:30:03,95.3
2024-03-09,04:31:03,95.3
2024-03-09,04:32:03,95.3
2024-03-09,04:33:03,95.2
2024-03-09,04:34:03,95.2
2024-03-09,04:35:03,95.1
2024-03-09,04:37:03,95.0
2024-03-09,04:38:03,94.9
2024-03-09,04:39:03,94.6
2024-03-09,04:41:03,94.6
2024-03-09,04:42:03,94.6
2024-03-09,04:43:03,94.8
2024-03-09,04:51:03,94.6
2024-03-09,04:52:03,95.2
2024-03-09,04:53:03,95.5
2024-03-09,04:54:03,95.8
2024-03-09,04:55:03,96.7
2024-03-09,04:56:03,97.5
2024-03-09,04:58:03,97.0
2024-03-09,04:59:03,97.2
2024-03-09,05:00:03,96.9
2024-03-09,05:01:03,96.7
2024-03-09,05:02:03,96.5
2024-03-09,05:03:03,96.8
2024-03-09,05:04:03,96.9
2024-03-09,05:05:03,96.7
2024-03-09,05:06:03,96.6
2024-03-09,05:07:03,96.2
2024-03-09,05:08:03,96.8
2024-03-09,05:09:03,97.0
2024-03-09,05:10:03,97.7
2024-03-09,05:11:03,97.7
2024-03-09,05:12:03,98.1
2024-03-09,05:13:03,97.7
2024-03-09,05:14:03,97.5
2024-03-09,05:15:03,96.7
2024-03-09,05:17:03,96.4
2024-03-09,05:18:03,96.3
2024-03-09,05:20:03,96.5
2024-03-09,05:21:03,96.4
2024-03-09,05:22:03,96.4
2024-03-09,05:23:03,96.4
2024-03-09,05:24:03,96.4
2024-03-09,05:25:03,96.4
2024-03-09,05:26:03,96.5
2024-03-09,05:27:03,96.6
2024-03-09,05:28:03,96.7
2024-03-09,05:29:03,98.3
2024-03-09,05:30:03,97.7
2024-03-09,05:31:03,97.1
2024-03-09,05:32:03,97.1
2024-03-09,05:50:03,93.7
2024-03-09,05:51:03,94.2
2024-03-09,05:52:03,94.3
2024-03-09,05:53:03,94.5
2024-03-09,05:54:03,94.5
2024-03-09,05:55:03,94.6
2024-03-09,05:56:03,94.6
2024-03-09,05:57:03,94.6
2024-03-09,06:10:03,94.2
2024-03-09,06:12:03,94.3
2024-03-09,06:13:03,95.2
2024-03-09,06:54:03,97.8
2024-03-09,06:55:03,97.5
2024-03-09,06:56:03,97.4
2024-03-09,06:57:03,97.4
2024-03-09,06:58:03,97.4
2024-03-09,07:01:03,97.4
2024-03-09,07:02:03,97.3
2024-03-09,07:03:03,97.3
2024-03-09,07:04:03,98.1
2024-03-09,07:05:03,98.5
2024-03-09,07:06:03,98.4
2024-03-09,07:07:03,98.6
2024-03-09,07:08:03,98.2
2024-03-09,07:09:03,98.2
2024-03-09,07:10:03,98.2
2024-03-09,07:11:03,98.3
2024-03-09,07:12:03,98.5
2024-03-09,07:13:03,98.9
2024-03-09,07:14:03,98.5
2024-03-09,07:15:03,98.4
2024-03-09,07:16:03,98.6
2024-03-09,07:17:03,98.7
2024-03-09,07:18:03,98.8
2024-03-09,07:19:03,98.8
2024-03-09,07:20:03,98.9
2024-03-09,07:23:03,97.2
2024-03-09,07:24:03,96.2
2024-03-09,07:25:03,95.6
2024-03-09,07:26:03,95.2
2024-03-09,07:27:03,95.0
2024-03-09,07:28:03,94.7
2024-03-09,07:29:03,94.6
2024-03-09,07:31:03,92.0
2024-03-09,07:32:03,91.4
2024-03-09,07:33:03,92.9
2024-03-09,07:34:03,94.9
2024-03-09,07:35:03,94.5
2024-03-09,07:36:03,93.6
2024-03-09,07:37:03,93.5
2024-03-09,07:38:03,93.9
2024-03-09,07:41:03,93.7
2024-03-09,07:42:03,92.7
2024-03-09,07:43:03,92.0
2024-03-09,07:44:03,91.6
2024-03-09,07:45:03,90.7
2024-03-09,07:46:03,90.7
2024-03-09,07:47:03,90.6
2024-03-09,07:48:03,90.7
2024-03-09,07:49:03,90.7
2024-03-09,07:50:03,90.6
2024-03-09,07:51:03,90.6
2024-03-09,07:52:03,90.6
2024-03-09,07:53:03,90.7
2024-03-09,07:54:03,90.8
2024-03-09,07:55:03,91.1
2024-03-09,07:56:03,91.0
2024-03-09,07:57:03,91.0
2024-03-09,07:58:03,91.1
2024-03-09,08:01:03,91.7
2024-03-09,08:02:03,92.6
2024-03-09,08:03:03,93.6
2024-03-10,23:47:33,95.1
2024-03-10,23:48:33,96.1
2024-03-10,23:49:33,96.3
2024-03-10,23:50:33,96.5
2024-03-10,23:51:33,96.1
2024-03-10,23:52:33,95.9
2024-03-10,23:53:33,95.9
2024-03-10,23:54:33,96.4
2024-03-10,23:55:33,96.2
2024-03-10,23:56:33,96.6
2024-03-10,23:57:33,96.1
2024-03-10,23:58:33,96.4
2024-03-10,23:59:33,96.2
2024-03-10,00:00:33,95.9
2024-03-10,00:01:33,95.7
2024-03-10,00:02:33,96.1
2024-03-10,00:03:33,96.2
2024-03-10,00:04:33,96.0
2024-03-10,00:06:33,95.8
2024-03-10,00:07:33,94.9
2024-03-10,00:08:33,94.5
2024-03-10,00:09:33,94.2
2024-03-10,00:10:33,94.2
2024-03-10,00:11:33,94.1
2024-03-10,00:12:33,94.0
2024-03-10,00:13:33,93.9
2024-03-10,00:14:33,93.8
2024-03-10,00:15:33,93.9
2024-03-10,00:16:33,93.8
2024-03-10,00:17:33,93.8
2024-03-10,00:18:33,93.7
2024-03-10,00:19:33,93.7
2024-03-10,00:20:33,93.9
2024-03-10,00:21:33,93.8
2024-03-10,00:22:33,93.7
2024-03-10,00:23:33,93.7
2024-03-10,00:24:33,93.7
2024-03-10,00:25:33,93.7
